counter;time;km/h;gas;brake;clutch;gear;RPM;Lap;FLW Temp;FRW Temp;RLW Temp;RRW Temp;FLW Pres;FRW Pres;RLW Pres;RRW Pres
1;15:45:37.017021;0,005;0,0;0,0;0,0;1;900,0;0;26.062;26.067;26.098;26.095;26.01;26.011;27.016;27.015
2;15:45:37.492197;0,001;0,0;0,0;0,0;1;900,0;0;26.064;26.069;26.102;26.098;26.01;26.011;27.016;27.016
3;15:45:37.972759;0,002;1,0;0,0;1,0;1;8493,845;0;26.066;26.072;26.105;26.101;26.01;26.011;27.017;27.016
4;15:45:38.523978;0,001;0,686;0,0;1,0;1;8212,462;0;26.068;26.074;26.109;26.105;26.011;26.012;27.018;27.017
5;15:45:38.993102;0,001;0,0;0,0;0,0;1;5212,913;0;26.069;26.076;26.113;26.108;26.011;26.012;27.018;27.017
6;15:45:39.473968;0,0;0,0;0,0;0,0;1;3430,054;0;26.071;26.078;26.117;26.111;26.011;26.013;27.019;27.018
7;15:45:40.015550;0,002;0,0;0,0;0,0;1;2312,237;0;26.074;26.081;26.121;26.114;26.012;26.013;27.019;27.018
8;15:45:40.479033;0,002;0,0;0,0;0,0;1;1736,726;0;26.076;26.083;26.124;26.117;26.012;26.013;27.02;27.019
9;15:45:40.959648;0,002;0,0;0,0;0,0;1;1390,843;0;26.079;26.086;26.128;26.12;26.013;26.014;27.02;27.019
10;15:45:41.503261;0,001;0,0;0,0;0,0;1;1174,89;0;26.082;26.089;26.132;26.124;26.013;26.014;27.021;27.02
11;15:45:41.970221;0,001;0,0;0,0;0,0;1;1061,257;0;26.084;26.091;26.136;26.127;26.014;26.015;27.022;27.02
12;15:45:42.448109;0,003;0,0;0,0;0,0;1;994,911;0;26.087;26.094;26.14;26.13;26.014;26.015;27.022;27.021
13;15:45:42.987369;0,004;0,0;0,0;0,0;1;1194,732;0;26.09;26.096;26.144;26.133;26.014;26.015;27.023;27.021
14;15:45:43.457930;0,003;0,0;0,0;0,0;1;1072,896;0;26.093;26.099;26.148;26.136;26.015;26.016;27.024;27.022
15;15:45:43.953852;0,001;0,0;0,0;0,0;1;999,759;0;26.095;26.101;26.152;26.14;26.015;26.016;27.024;27.022
16;15:45:44.510085;0,001;0,0;0,0;0,0;1;954,951;0;26.098;26.104;26.157;26.144;26.016;26.017;27.025;27.023
17;15:45:44.996281;0,002;0,0;0,0;0,0;1;931,601;0;26.101;26.107;26.161;26.148;26.016;26.017;27.026;27.024
18;15:45:45.488102;0,003;0,0;0,0;0,0;1;918,294;0;26.103;26.109;26.165;26.152;26.016;26.017;27.026;27.024
19;15:45:46.038107;0,001;0,0;0,0;0,0;1;910,144;0;26.106;26.112;26.17;26.156;26.017;26.018;27.027;27.025
20;15:45:46.500655;0,0;0,0;0,0;0,0;1;905,97;0;26.108;26.114;26.174;26.16;26.017;26.018;27.028;27.026
21;15:45:47.008305;0,002;0,0;0,0;0,0;1;903,411;0;26.111;26.117;26.179;26.164;26.018;26.019;27.029;27.026
22;15:45:47.577189;0,001;0,0;0,0;0,0;1;901,854;0;26.114;26.12;26.184;26.169;26.018;26.019;27.029;27.027
23;15:45:48.053864;0,002;0,0;0,0;0,0;1;901,08;0;26.116;26.123;26.188;26.173;26.019;26.02;27.03;27.028
24;15:45:48.535495;0,001;0,0;0,0;0,0;1;900,634;0;26.118;26.125;26.192;26.177;26.019;26.02;27.031;27.028
25;15:45:49.159423;0,002;0,0;0,0;0,0;1;900,324;0;26.121;26.129;26.198;26.181;26.019;26.021;27.032;27.029
26;15:45:49.649870;0,001;0,0;0,0;0,0;1;900,186;0;26.123;26.132;26.202;26.185;26.02;26.021;27.032;27.03
27;15:45:50.134898;0,0;0,0;0,0;0,0;1;900,108;0;26.126;26.135;26.207;26.189;26.02;26.022;27.033;27.03
28;15:45:50.705197;0,002;0,0;0,0;0,0;1;900,059;0;26.128;26.138;26.212;26.193;26.02;26.022;27.034;27.031
29;15:45:51.182193;0,002;0,0;0,0;0,0;1;900,034;0;26.13;26.141;26.216;26.197;26.021;26.022;27.035;27.032
30;15:45:51.657332;0,003;0,0;0,0;0,0;1;900,02;0;26.132;26.143;26.22;26.201;26.021;26.023;27.035;27.032
31;15:45:52.199553;0,003;0,0;0,0;0,0;1;900,011;0;26.135;26.146;26.225;26.205;26.022;26.023;27.036;27.033
32;15:45:52.674422;0,002;0,0;0,0;0,0;1;900,007;0;26.137;26.149;26.229;26.208;26.022;26.024;27.037;27.033
33;15:45:53.151940;0,003;0,0;0,0;0,0;1;900,004;0;26.139;26.152;26.233;26.212;26.022;26.024;27.037;27.034
34;15:45:53.685262;0,002;0,0;0,0;0,0;1;900,002;0;26.141;26.155;26.237;26.216;26.023;26.025;27.038;27.035
35;15:45:54.152381;0,004;0,0;0,0;0,0;1;900,001;0;26.144;26.158;26.241;26.22;26.023;26.025;27.039;27.035
36;15:45:54.630522;0,002;0,0;0,0;0,0;1;900,001;0;26.146;26.16;26.245;26.223;26.023;26.026;27.039;27.036
37;15:45:55.165612;0,001;0,0;0,0;0,0;1;900,0;0;26.149;26.163;26.249;26.227;26.024;26.026;27.04;27.036
38;15:45:55.628462;0,001;0,0;0,0;0,0;1;900,0;0;26.152;26.166;26.253;26.231;26.024;26.027;27.041;27.037
39;15:45:56.106708;0,004;0,0;0,0;0,0;1;900,0;0;26.154;26.169;26.258;26.235;26.025;26.027;27.041;27.038
40;15:45:56.645641;0,001;0,0;0,0;0,0;1;900,0;0;26.157;26.172;26.263;26.239;26.025;26.027;27.042;27.038
41;15:45:57.113359;0,002;0,0;0,0;0,0;1;900,0;0;26.16;26.175;26.267;26.242;26.026;26.028;27.043;27.039
42;15:45:57.586478;0,001;0,0;0,0;0,0;1;900,0;0;26.163;26.177;26.272;26.246;26.026;26.028;27.044;27.039
43;15:45:58.121144;0,002;0,0;0,0;0,0;1;900,0;0;26.166;26.18;26.277;26.251;26.027;26.029;27.044;27.04
44;15:45:58.590405;0,001;0,0;0,0;0,0;2;900,0;0;26.169;26.183;26.282;26.255;26.027;26.029;27.045;27.041
45;15:45:59.062336;6,153;1,0;0,0;0,425;2;1255,026;0;26.171;26.186;26.287;26.259;26.027;26.03;27.046;27.041
46;15:45:59.601204;16,773;1,0;0,0;1,0;2;1889,702;0;26.174;26.189;26.292;26.264;26.028;26.03;27.047;27.042
47;15:46:00.056773;27,597;1,0;0,0;1,0;2;3097,981;0;26.177;26.191;26.297;26.268;26.028;26.031;27.048;27.043
48;15:46:00.483012;38,051;1,0;0,0;1,0;2;4322,848;0;26.179;26.194;26.302;26.273;26.029;26.031;27.048;27.044
49;15:46:00.960501;51,023;1,0;0,0;1,0;2;5897,211;0;26.182;26.196;26.317;26.287;26.029;26.031;27.051;27.046
50;15:46:01.370508;62,947;1,0;0,0;1,0;2;7306,796;0;26.184;26.199;26.339;26.309;26.03;26.032;27.054;27.049
51;15:46:01.795242;74,047;1,0;0,0;1,0;2;7942,999;0;26.187;26.201;26.375;26.345;26.03;26.032;27.06;27.055
52;15:46:02.280217;77,634;1,0;0,0;1,0;2;8097,358;0;26.201;26.215;26.412;26.381;26.032;26.034;27.066;27.061
53;15:46:02.695181;77,889;1,0;0,0;1,0;2;8398,235;0;26.213;26.236;26.441;26.414;26.034;26.038;27.071;27.066
54;15:46:03.120916;77,606;1,0;0,0;1,0;2;8206,619;0;26.218;26.279;26.458;26.458;26.035;26.045;27.073;27.073
55;15:46:03.603502;75,838;1,0;0,0;1,0;2;8377,414;0;26.273;26.291;26.512;26.475;26.044;26.047;27.082;27.076
56;15:46:04.024634;76,212;1,0;0,0;1,0;2;8262,355;0;26.329;26.303;26.569;26.494;26.053;26.048;27.091;27.079
57;15:46:04.445115;77,275;0,235;0,0;1,0;2;8143,544;0;26.354;26.333;26.606;26.534;26.057;26.053;27.097;27.085
58;15:46:04.924506;77,172;0,69;0,0;1,0;3;5281,384;0;26.371;26.375;26.64;26.587;26.059;26.06;27.102;27.094
59;15:46:05.343313;85,575;1,0;0,0;1,0;3;6129,659;0;26.39;26.394;26.689;26.636;26.062;26.063;27.11;27.102
60;15:46:05.780903;91,779;1,0;0,0;1,0;3;6666,558;0;26.406;26.445;26.729;26.71;26.065;26.071;27.117;27.114
61;15:46:06.262897;93,572;1,0;0,0;1,0;3;6655,408;0;26.428;26.53;26.766;26.8;26.068;26.085;27.123;27.128
62;15:46:06.671593;94,188;0,0;0,0;1,0;3;6088,649;0;26.49;26.555;26.84;26.846;26.078;26.089;27.134;27.135
63;15:46:07.084061;86,346;0,0;0,0;1,0;3;5169,681;0;26.577;26.58;26.914;26.88;26.092;26.093;27.146;27.141
64;15:46:07.549886;78,373;0,0;0,0;1,0;3;4481,174;0;26.676;26.612;26.997;26.924;26.108;26.098;27.16;27.148
65;15:46:07.973470;72,211;0,0;0,0;1,0;3;4575,24;0;26.736;26.682;27.061;26.989;26.118;26.109;27.17;27.158
66;15:46:08.405014;62,645;0,0;0,0;1,0;3;2974,267;0;26.783;26.751;27.124;27.066;26.125;26.12;27.18;27.171
67;15:46:08.891996;51,686;0,0;0,0;1,0;3;2823,45;0;26.838;26.825;27.199;27.152;26.134;26.132;27.192;27.184
68;15:46:09.300170;46,276;0,0;0,0;1,0;3;2925,147;0;26.905;26.877;27.281;27.228;26.145;26.14;27.205;27.197
69;15:46:09.702593;38,395;0,0;0,0;1,0;3;2210,416;0;26.965;26.925;27.362;27.302;26.154;26.148;27.218;27.208
70;15:46:10.154018;33,303;1,0;0,0;1,0;3;2292,547;0;27.024;26.976;27.453;27.383;26.164;26.156;27.232;27.221
71;15:46:10.534733;38,537;1,0;0,0;1,0;3;2679,792;0;27.078;27.021;27.532;27.457;26.172;26.163;27.245;27.233
72;15:46:10.933207;45,102;1,0;0,0;1,0;3;3133,442;0;27.133;27.068;27.613;27.534;26.181;26.171;27.258;27.246
73;15:46:11.393471;52,457;1,0;0,0;1,0;3;3648,861;0;27.193;27.119;27.707;27.626;26.191;26.179;27.273;27.26
74;15:46:11.799441;59,432;1,0;0,0;1,0;3;4143,152;0;27.248;27.167;27.799;27.715;26.2;26.187;27.288;27.274
75;15:46:12.216559;67,175;1,0;0,0;1,0;3;4690,906;0;27.302;27.215;27.896;27.81;26.208;26.194;27.303;27.29
76;15:46:12.686289;76,055;1,0;0,0;1,0;1;5292,784;0;27.361;27.268;28.008;27.92;26.218;26.203;27.321;27.307
77;15:46:13.112537;78,901;1,0;0,0;1,0;4;3910,586;0;27.427;27.33;28.112;28.025;26.228;26.213;27.338;27.324
78;15:46:13.548368;81,931;1,0;0,0;1,0;4;4179,207;0;27.522;27.38;28.238;28.117;26.244;26.221;27.358;27.339
79;15:46:14.029700;84,164;1,0;0,0;1,0;4;4286,96;0;27.64;27.434;28.383;28.21;26.262;26.229;27.381;27.354
80;15:46:14.441868;88,922;1,0;0,0;1,0;4;4444,649;0;27.743;27.483;28.516;28.306;26.279;26.237;27.403;27.369
81;15:46:14.856398;92,206;1,0;0,0;1,0;4;4763,476;0;27.859;27.531;28.656;28.394;26.297;26.245;27.425;27.383
82;15:46:15.325372;94,27;1,0;0,0;1,0;4;4871,177;0;28.001;27.584;28.818;28.491;26.32;26.253;27.451;27.399
83;15:46:15.739883;97,056;1,0;0,0;1,0;4;5026,609;0;28.138;27.634;28.976;28.583;26.342;26.261;27.476;27.413
84;15:46:16.173831;101,805;1,0;0,0;1,0;4;5224,711;0;28.238;27.72;29.113;28.713;26.358;26.275;27.498;27.434
85;15:46:16.646335;105,141;1,0;0,0;1,0;4;5504,092;0;28.323;27.853;29.238;28.883;26.372;26.297;27.518;27.461
86;15:46:17.048700;110,243;1,0;0,0;1,0;4;5585,434;0;28.428;27.925;29.386;29.008;26.389;26.308;27.542;27.481
87;15:46:17.453840;113,973;1,0;0,0;1,0;4;5862,665;0;28.57;27.978;29.557;29.114;26.411;26.317;27.569;27.498
88;15:46:17.907249;117,522;1,0;0,0;1,0;4;6055,428;0;28.734;28.036;29.754;29.233;26.437;26.326;27.601;27.517
89;15:46:18.303594;118,949;1,0;0,0;1,0;4;6113,951;0;28.88;28.092;29.941;29.349;26.461;26.335;27.631;27.536
90;15:46:18.691825;120,06;1,0;0,0;1,0;4;6145,757;0;29.026;28.144;30.119;29.458;26.484;26.343;27.659;27.553
91;15:46:19.136160;117,906;1,0;0,0;1,0;5;4625,142;0;29.212;28.209;30.316;29.574;26.514;26.353;27.691;27.572
92;15:46:19.533481;117,273;1,0;0,0;1,0;5;4554,811;0;29.389;28.273;30.508;29.684;26.542;26.364;27.721;27.59
