counter;time;km/h;gas;brake;clutch;gear;RPM;Lap;FLW Temp;FRW Temp;RLW Temp;RRW Temp;FLW Pres;FRW Pres;RLW Pres;RRW Pres
74;14:19:26.823186;139,2;1,0;0,0;1,0;4;7170,709;0;30.385;27.733;29.675;28.314;26.702;26.277;27.588;27.37
75;14:19:27.287477;138,096;0,667;0,0;1,0;5;5346,132;0;30.647;27.795;29.877;28.4;26.744;26.287;27.62;27.384
76;14:19:27.796846;137,243;0,569;0,0;1,0;5;5243,562;0;30.818;27.962;30.025;28.555;26.771;26.314;27.644;27.409
77;14:19:28.286610;134,378;0,796;0,0;1,0;5;5332,269;0;30.98;28.17;30.178;28.75;26.797;26.347;27.668;27.44
78;14:19:28.752070;134,251;0,714;0,0;1,0;5;5281,207;0;31.158;28.32;30.338;28.911;26.825;26.371;27.694;27.466
79;14:19:29.239716;130,135;0,694;0,0;1,0;5;4841,449;0;31.408;28.396;30.546;29.021;26.865;26.383;27.727;27.483
80;14:19:29.707696;122,294;0,0;0,0;1,0;5;4269,62;0;31.684;28.484;30.786;29.153;26.909;26.397;27.766;27.504
81;14:19:30.151822;113,651;0,0;0,0;1,0;5;3730,007;0;31.937;28.564;31.004;29.268;26.95;26.41;27.801;27.523
82;14:19:30.662760;105,82;0,0;0,0;1,0;5;3767,411;0;32.216;28.653;31.251;29.395;26.995;26.424;27.84;27.543
83;14:19:31.138733;97,93;0,0;0,0;1,0;5;3121,969;0;32.434;28.829;31.469;29.588;27.03;26.453;27.875;27.574
84;14:19:31.597289;85,334;0,0;0,0;1,0;5;1466,096;0;32.625;28.967;31.666;29.76;27.06;26.475;27.907;27.602
85;14:19:32.080671;70,444;0,0;0,0;0,0;5;975,788;0;32.814;29.092;31.869;29.934;27.09;26.495;27.939;27.629
86;14:19:32.542100;53,498;0,0;0,0;0,0;5;943,729;0;33.028;29.25;32.104;30.155;27.124;26.52;27.977;27.665
87;14:19:32.995598;38,288;0,0;1,0;0,0;5;926,516;0;33.225;29.408;32.324;30.375;27.156;26.545;28.012;27.7
88;14:19:33.487343;21,541;0,0;0,0;0,0;5;916,026;0;33.423;29.574;32.55;30.61;27.188;26.572;28.048;27.738
89;14:19:33.971087;7,886;0,0;0,0;0,0;5;909,005;0;33.647;29.768;32.809;30.883;27.224;26.603;28.089;27.781
90;14:19:34.457026;7,942;0,0;0,0;0,0;5;905,265;0;33.853;29.947;33.047;31.136;27.256;26.632;28.127;27.822
91;14:19:35.010562;8,022;0,063;0,0;0,0;5;908,84;0;34.065;30.132;33.29;31.399;27.29;26.661;28.166;27.864
92;14:19:35.514969;7,397;0,149;0,0;0,129;5;1546,05;0;34.292;30.329;33.546;31.676;27.327;26.693;28.207;27.908
93;14:19:35.995235;7,282;0,0;0,0;0,0;5;953,614;0;34.489;30.498;33.766;31.914;27.358;26.72;28.243;27.946
94;14:19:36.541174;7,377;0,0;0,0;0,0;5;930,832;0;34.691;30.672;33.995;32.159;27.391;26.747;28.279;27.985
95;14:19:37.060075;7,221;0,0;0,0;0,0;5;916,594;0;34.913;30.863;34.248;32.428;27.426;26.778;28.32;28.028
96;14:19:37.567923;6,973;0,0;0,0;0,0;5;909,449;0;35.109;31.034;34.475;32.671;27.457;26.805;28.356;28.067
97;14:19:38.135408;3,643;0,0;0,0;0,0;5;905,309;0;35.306;31.206;34.703;32.915;27.489;26.833;28.392;28.106
98;14:19:38.695630;2,866;0,0;0,0;0,0;5;902,737;0;35.528;31.402;34.956;33.192;27.524;26.864;28.433;28.151
99;14:19:39.241196;2,321;0,0;0,0;0,0;1;901,483;0;35.731;31.579;35.186;33.443;27.557;26.893;28.47;28.191
100;14:19:39.937058;1,987;0,0;0,0;0,0;4;900,74;0;35.958;31.776;35.443;33.72;27.593;26.924;28.511;28.235
101;14:19:40.555608;1,869;0,0;0,0;0,0;1;900,351;0;36.199;31.984;35.716;34.013;27.632;26.958;28.555;28.282
102;14:19:41.124273;0,012;0,0;0,0;0,0;2;900,186;0;36.397;32.158;35.945;34.258;27.663;26.985;28.591;28.321
103;14:19:41.757466;0,23;0,439;0,0;0,149;2;1093,909;0;36.592;32.331;36.171;34.5;27.695;27.013;28.627;28.36
104;14:19:42.309153;6,926;1,0;0,0;0,429;2;1257,825;0;36.792;32.508;36.4;34.75;27.727;27.041;28.664;28.4
105;14:19:42.853735;16,399;1,0;0,0;1,0;2;2133,42;0;36.969;32.665;36.603;34.972;27.755;27.066;28.696;28.435
106;14:19:43.433728;28,022;1,0;0,0;1,0;2;3292,374;0;37.14;32.815;36.799;35.188;27.782;27.09;28.728;28.47
107;14:19:43.903730;40,348;1,0;0,0;1,0;2;4607,929;0;37.3;32.955;36.985;35.393;27.808;27.113;28.758;28.503
108;14:19:44.354883;45,598;0,0;0,0;1,0;2;4764,18;0;37.442;33.076;37.157;35.572;27.831;27.132;28.785;28.531
109;14:19:44.855626;39,874;0,0;0,0;1,0;2;4180,095;0;37.6;33.204;37.337;35.757;27.856;27.153;28.814;28.561
110;14:19:45.322020;36,33;0,0;0,0;1,0;2;3819,764;0;37.762;33.336;37.522;35.948;27.882;27.174;28.843;28.592
111;14:19:45.795816;34,553;0,0;0,0;1,0;2;3641,33;0;37.907;33.459;37.687;36.127;27.905;27.193;28.87;28.62
112;14:19:46.276569;32,625;0,0;0,0;1,0;2;3442,138;0;38.047;33.577;37.845;36.297;27.928;27.212;28.895;28.647
113;14:19:46.749578;29,7;0,0;0,0;1,0;2;3131,417;0;38.205;33.71;38.024;36.486;27.953;27.234;28.924;28.678
114;14:19:47.205298;28,354;0,0;0,0;1,0;2;2995,428;0;38.342;33.827;38.179;36.652;27.975;27.252;28.949;28.704
115;14:19:47.705218;26,762;0,0;0,0;1,0;2;2826,642;0;38.481;33.945;38.336;36.818;27.997;27.271;28.974;28.731
116;14:19:48.167576;30,576;1,0;0,0;1,0;2;3430,937;0;38.629;34.073;38.502;36.997;28.021;27.292;29.0;28.759
117;14:19:48.609064;41,668;1,0;0,0;1,0;2;4754,635;0;38.759;34.186;38.651;37.157;28.041;27.31;29.024;28.785
118;14:19:49.091042;54,124;1,0;0,0;1,0;2;6201,686;0;38.885;34.295;38.804;37.322;28.062;27.327;29.049;28.812
119;14:19:49.551550;68,101;1,0;0,0;1,0;2;7855,595;0;39.024;34.416;38.985;37.516;28.084;27.347;29.078;28.843
120;14:19:49.996548;68,659;1,0;0,0;1,0;1;8311,271;0;39.156;34.531;39.143;37.686;28.105;27.365;29.103;28.87
121;14:19:50.504528;68,181;0,0;0,0;1,0;1;7206,579;0;39.288;34.649;39.303;37.858;28.126;27.384;29.129;28.897
122;14:19:50.971682;64,991;0,192;0,0;1,0;2;6843,892;0;39.433;34.778;39.472;38.041;28.149;27.404;29.156;28.927
123;14:19:51.435248;65,954;0,486;0,0;1,0;3;4494,712;0;39.557;34.886;39.627;38.21;28.169;27.422;29.18;28.954
124;14:19:51.937619;68,375;0,494;0,0;1,0;3;4639,238;0;39.678;34.992;39.783;38.38;28.188;27.439;29.205;28.981
125;14:19:52.408541;70,786;0,518;0,0;1,0;1;4436,68;0;39.813;35.108;39.954;38.564;28.21;27.457;29.233;29.01
126;14:19:52.885151;71,953;0,463;0,0;1,0;4;3509,332;0;39.94;35.218;40.114;38.735;28.23;27.475;29.258;29.038
127;14:19:53.398851;74,012;0,624;0,0;1,0;4;3628,379;0;40.064;35.326;40.271;38.902;28.25;27.492;29.283;29.064
128;14:19:53.871134;79,008;0,902;0,0;1,0;4;3905,307;0;40.197;35.439;40.447;39.086;28.272;27.51;29.312;29.094
129;14:19:54.325280;83,656;0,914;0,0;1,0;4;4144,363;0;40.315;35.54;40.602;39.25;28.29;27.526;29.336;29.12
130;14:19:54.837777;88,939;0,922;0,0;1,0;4;4417,199;0;40.437;35.646;40.766;39.422;28.31;27.543;29.363;29.148
131;14:19:55.314233;91,9;0,886;0,0;1,0;5;3524,81;0;40.577;35.77;40.942;39.607;28.332;27.563;29.391;29.177
132;14:19:55.773013;95,557;1,0;0,0;1,0;5;3670,271;0;40.7;35.878;41.101;39.773;28.352;27.58;29.416;29.204
133;14:19:56.275692;99,505;1,0;0,0;1,0;5;3820,237;0;40.823;35.989;41.262;39.941;28.372;27.598;29.442;29.231
134;14:19:56.738890;103,766;1,0;0,0;1,0;5;3983,062;0;40.953;36.11;41.434;40.124;28.393;27.618;29.469;29.26
135;14:19:57.189131;107,65;1,0;0,0;1,0;5;4135,735;0;41.072;36.221;41.591;40.29;28.411;27.635;29.494;29.286
136;14:19:57.683729;111,748;1,0;0,0;1,0;5;4297,913;0;41.192;36.334;41.75;40.46;28.431;27.653;29.52;29.314
137;14:19:58.145924;116,434;1,0;0,0;1,0;5;4477,042;0;41.324;36.457;41.927;40.648;28.452;27.673;29.548;29.344
138;14:19:58.607874;120,944;1,0;0,0;1,0;5;4651,224;0;41.447;36.573;42.095;40.826;28.472;27.692;29.575;29.372
139;14:19:59.114747;125,536;1,0;0,0;1,0;5;4821,831;0;41.575;36.692;42.268;41.007;28.492;27.711;29.603;29.401
140;14:19:59.572667;127,47;1,0;0,0;1,0;6;3923,547;0;41.717;36.827;42.447;41.196;28.515;27.732;29.631;29.431
141;14:20:00.040629;130,335;1,0;0,0;1,0;6;4015,835;0;41.847;36.947;42.614;41.373;28.536;27.752;29.658;29.46
142;14:20:00.544221;133,246;1,0;0,0;1,0;6;4101,878;0;41.978;37.069;42.782;41.551;28.556;27.771;29.685;29.488
143;14:20:01.010362;136,475;1,0;0,0;1,0;6;4200,633;0;42.118;37.201;42.964;41.745;28.579;27.792;29.714;29.519
144;14:20:01.473666;139,545;1,0;0,0;1,0;6;4296,134;0;42.248;37.321;43.131;41.923;28.6;27.811;29.741;29.548
145;14:20:01.953161;142,481;1,0;0,0;1,0;6;4388,957;0;42.37;37.435;43.29;42.092;28.619;27.83;29.766;29.575
146;14:20:02.415083;145,891;0,992;0,0;1,0;6;4493,455;0;42.506;37.563;43.472;42.284;28.641;27.85;29.796;29.606
147;14:20:02.874494;148,933;0,91;0,0;1,0;6;4567,324;0;42.633;37.684;43.643;42.464;28.661;27.869;29.823;29.634
148;14:20:03.375924;151,683;0,902;0,0;1,0;6;4665,408;0;42.755;37.8;43.812;42.641;28.681;27.888;29.85;29.663
149;14:20:03.838772;154,654;0,945;0,0;1,0;6;4754,533;0;42.892;37.936;43.994;42.836;28.703;27.91;29.879;29.694
150;14:20:04.281765;156,291;0,941;0,0;1,0;6;4832,091;0;42.961;38.116;44.125;43.043;28.714;27.939;29.9;29.727
151;14:20:04.792587;159,094;0,988;0,0;1,0;6;4898,551;0;43.059;38.272;44.283;43.242;28.729;27.964;29.925;29.759
152;14:20:05.261894;161,487;1,0;0,0;1,0;6;5014,865;0;43.25;38.362;44.499;43.411;28.76;27.978;29.96;29.786
153;14:20:05.725625;164,146;0,98;0,0;1,0;6;5065,896;0;43.42;38.448;44.697;43.571;28.787;27.992;29.992;29.811
154;14:20:06.226992;167,24;0,957;0,0;1,0;6;5151,785;0;43.551;38.572;44.875;43.753;28.808;28.012;30.02;29.84
155;14:20:06.712272;170,722;0,965;0,0;1,0;6;5250,289;0;43.697;38.711;45.075;43.961;28.831;28.034;30.052;29.874
156;14:20:07.173427;173,779;1,0;0,0;1,0;6;5352,068;0;43.827;38.835;45.25;44.144;28.852;28.054;30.08;29.903
157;14:20:07.682364;177,043;0,996;0,0;1,0;6;5454,238;0;43.955;38.958;45.425;44.327;28.873;28.073;30.108;29.932
158;14:20:08.142923;180,634;1,0;0,0;1,0;6;5562,106;0;44.096;39.097;45.621;44.529;28.895;28.096;30.139;29.965
159;14:20:08.603601;181,517;1,0;0,0;1,0;7;4536,165;0;44.227;39.225;45.791;44.701;28.916;28.116;30.166;29.992
160;14:20:09.117441;183,651;1,0;0,0;1,0;7;4588,48;0;44.362;39.357;45.971;44.884;28.938;28.137;30.195;30.021
161;14:20:09.628610;185,859;0,988;0,0;1,0;7;4653,597;0;44.51;39.518;46.169;45.099;28.962;28.163;30.227;30.056
162;14:20:10.115918;187,138;0,992;0,0;1,0;7;4662,008;0;44.594;39.726;46.322;45.333;28.975;28.196;30.252;30.093
163;14:20:10.682030;189,342;1,0;0,0;1,0;7;4729,154;0;44.726;39.883;46.509;45.532;28.996;28.221;30.281;30.125
164;14:20:11.197858;191,764;0,988;0,0;1,0;7;4791,647;0;44.876;40.036;46.715;45.746;29.02;28.246;30.314;30.159
165;14:20:11.694567;191,228;0,757;0,0;1,0;7;4776,277;0;45.104;40.105;46.945;45.89;29.057;28.257;30.351;30.182
166;14:20:12.246071;184,481;0,0;1,0;1,0;7;4014,464;0;45.346;40.191;47.166;46.026;29.095;28.271;30.387;30.204
167;14:20:12.742428;158,92;0,0;1,0;1,0;7;3516,677;0;45.567;40.396;47.312;46.174;29.131;28.303;30.41;30.228
168;14:20:13.215803;137,514;0,0;1,0;1,0;7;3032,881;0;45.722;40.561;47.43;46.296;29.156;28.33;30.429;30.247
169;14:20:13.734526;117,37;0,0;1,0;1,0;6;2975,358;0;45.863;40.713;47.544;46.414;29.178;28.354;30.447;30.266
170;14:20:14.223462;99,935;0,0;1,0;1,0;5;2937,726;0;45.982;40.855;47.674;46.555;29.197;28.377;30.468;30.289
171;14:20:14.719245;91,955;0,0;0,0;1,0;5;3411,203;0;46.06;40.984;47.787;46.686;29.21;28.397;30.486;30.31
172;14:20:15.270899;89,598;0,0;0,0;1,0;5;3376,898;0;46.151;41.099;47.904;46.839;29.224;28.416;30.505;30.334
173;14:20:15.769597;88,312;0,0;0,0;1,0;5;3328,286;0;46.245;41.214;48.042;46.98;29.239;28.434;30.527;30.357
174;14:20:16.256093;86,397;0,0;0,0;1,0;5;3249,667;0;46.347;41.294;48.171;47.093;29.255;28.447;30.547;30.375
175;14:20:16.809034;83,382;0,0;0,0;1,0;5;3135,534;0;46.475;41.365;48.315;47.202;29.276;28.458;30.57;30.392
176;14:20:17.330409;80,767;0,0;0,0;1,0;5;3040,053;0;46.61;41.443;48.469;47.321;29.298;28.471;30.595;30.411
177;14:20:17.836618;76,661;0,0;0,0;1,0;5;2870,67;0;46.736;41.512;48.614;47.425;29.318;28.482;30.618;30.428
178;14:20:18.359519;70,891;0,0;0,0;1,0;5;2667,232;0;46.859;41.583;48.746;47.523;29.337;28.493;30.639;30.444
179;14:20:18.825397;66,055;0,0;0,0;1,0;5;2484,164;0;46.992;41.672;48.881;47.629;29.359;28.507;30.661;30.461
180;14:20:19.271674;64,921;0,0;0,0;1,0;5;2450,548;0;47.082;41.742;48.986;47.719;29.373;28.519;30.678;30.475
181;14:20:19.751343;61,079;0,0;0,0;1,0;5;2312,002;0;47.167;41.844;49.078;47.834;29.387;28.535;30.693;30.493
182;14:20:20.203029;55,058;0,0;0,0;1,0;5;2067,19;0;47.251;41.948;49.179;47.944;29.4;28.552;30.709;30.511
183;14:20:20.653716;50,139;0,0;0,0;1,0;5;1890,634;0;47.331;42.035;49.268;48.044;29.413;28.566;30.723;30.527
184;14:20:21.141659;44,214;0,0;0,0;1,0;5;1707,589;0;47.411;42.137;49.355;48.143;29.426;28.582;30.737;30.543
185;14:20:21.620594;36,367;0,9;0,0;0,52;1;1878,609;0;47.502;42.238;49.455;48.249;29.44;28.598;30.753;30.56
186;14:20:22.085311;33,173;0,0;0,0;1,0;4;1613,268;0;47.585;42.324;49.542;48.338;29.454;28.612;30.767;30.574
187;14:20:22.601015;30,361;0,0;0,0;1,0;4;1473,997;0;47.667;42.412;49.627;48.425;29.467;28.626;30.78;30.588
188;14:20:23.101384;27,17;0,0;0,0;0,0;1;2751,183;0;47.76;42.509;49.721;48.523;29.482;28.641;30.795;30.604
189;14:20:23.588263;24,912;0,0;0,0;0,238;1;4556,964;0;47.842;42.593;49.804;48.61;29.495;28.655;30.809;30.618
190;14:20:24.126024;22,447;0,0;0,0;1,0;1;3017,02;0;47.924;42.676;49.885;48.696;29.508;28.668;30.822;30.631
191;14:20:24.660046;20,031;0,0;0,0;1,0;1;2024,401;0;48.017;42.77;49.979;48.794;29.523;28.683;30.837;30.647
192;14:20:25.167735;18,833;0,0;0,0;1,0;1;1540,224;0;48.098;42.853;50.061;48.878;29.536;28.697;30.85;30.661
