counter;time;km/h;gas;brake;clutch;gear;RPM;Lap;FLW Temp;FRW Temp;RLW Temp;RRW Temp;FLW Pres;FRW Pres;RLW Pres;RRW Pres
84;15:59:29.285034;207,077;1,0;0,0;1,0;7;5186,77;0;36.305;31.448;40.353;36.416;27.649;26.872;29.297;28.666
85;15:59:29.764421;208,463;1,0;0,0;1,0;7;5208,717;0;36.411;31.635;40.545;36.636;27.666;26.902;29.327;28.702
86;15:59:30.200863;210,173;1,0;0,0;1,0;7;5255,038;0;36.583;31.779;40.779;36.839;27.693;26.925;29.365;28.734
87;15:59:30.626850;210,942;1,0;0,0;1,0;7;5278,53;0;36.814;31.839;41.034;36.983;27.73;26.934;29.405;28.757
88;15:59:31.133414;212,237;1,0;0,0;1,0;7;5329,272;0;36.995;31.974;41.273;37.178;27.759;26.956;29.444;28.788
89;15:59:31.602727;212,941;1,0;0,0;1,0;7;5359,588;0;37.093;32.231;41.475;37.457;27.775;26.997;29.476;28.833
90;15:59:32.059623;214,701;1,0;0,0;1,0;7;5346,264;0;37.238;32.405;41.691;37.679;27.798;27.025;29.511;28.869
91;15:59:32.592435;216,245;1,0;0,0;1,0;7;5421,767;0;37.441;32.53;41.937;37.88;27.831;27.045;29.55;28.901
92;15:59:33.058068;216,957;1,0;0,0;1,0;7;5423,678;0;37.718;32.6;42.236;38.052;27.875;27.056;29.598;28.928
93;15:59:33.509569;218,554;1,0;0,0;1,0;7;5454,296;0;37.91;32.715;42.476;38.239;27.906;27.074;29.636;28.958
94;15:59:34.028025;219,798;1,0;0,0;1,0;7;5500,396;0;38.014;32.929;42.666;38.484;27.922;27.109;29.667;28.998
95;15:59:34.474808;221,675;1,0;0,0;1,0;7;5528,749;0;38.174;33.114;42.895;38.721;27.948;27.138;29.703;29.035
96;15:59:34.896301;223,373;1,0;0,0;1,0;7;5565,819;0;38.327;33.245;43.097;38.908;27.972;27.159;29.736;29.065
97;15:59:35.379513;209,442;0,0;1,0;1,0;7;4608,48;0;38.531;33.437;43.27;39.07;28.005;27.19;29.763;29.091
98;15:59:35.820931;186,636;0,0;1,0;1,0;7;4067,562;0;38.759;33.656;43.431;39.225;28.041;27.225;29.789;29.116
99;15:59:36.271648;179,086;1,0;0,0;1,0;7;4479,001;0;38.92;33.815;43.598;39.392;28.067;27.25;29.816;29.143
100;15:59:36.807734;180,189;1,0;0,0;1,0;6;5645,257;0;39.1;33.951;43.818;39.579;28.096;27.272;29.851;29.173
101;15:59:37.266331;175,012;0,0;1,0;1,0;6;4666,887;0;39.334;34.041;44.055;39.723;28.133;27.287;29.889;29.196
102;15:59:37.721893;163,07;0,0;1,0;1,0;6;3612,699;0;39.533;34.175;44.247;39.858;28.165;27.308;29.919;29.217
103;15:59:38.264388;153,235;0,0;1,0;1,0;6;2709,846;0;39.747;34.288;44.43;40.002;28.2;27.326;29.949;29.24
104;15:59:38.740257;141,84;0,0;1,0;1,0;6;3194,803;0;39.962;34.405;44.639;40.161;28.234;27.345;29.982;29.266
105;15:59:39.137761;132,143;0,0;1,0;1,0;6;3048,72;0;40.13;34.495;44.799;40.271;28.261;27.359;30.008;29.283
106;15:59:39.585330;107,516;0,0;1,0;1,0;6;1230,951;0;40.308;34.601;45.002;40.405;28.289;27.376;30.04;29.305
107;15:59:40.012441;50,111;0,0;1,0;0,0;6;947,529;0;40.473;34.722;45.178;40.541;28.316;27.395;30.069;29.327
108;15:59:40.442526;41,782;0,0;1,0;0,0;6;929,595;0;40.628;34.835;45.348;40.671;28.341;27.414;30.096;29.347
109;15:59:40.958160;31,801;0,0;1,0;0,0;6;917,534;0;40.804;34.964;45.537;40.815;28.369;27.434;30.126;29.37
110;15:59:41.425465;25,716;0,0;0,047;0,0;6;909,984;0;40.995;35.105;45.741;40.97;28.399;27.457;30.159;29.395
111;15:59:41.919072;14,708;1,0;0,965;0,021;6;1331,416;0;41.181;35.24;45.935;41.118;28.429;27.478;30.19;29.419
112;15:59:42.505128;15,17;1,0;0,004;0,558;6;6936,774;0;41.381;35.387;46.144;41.277;28.461;27.502;30.223;29.444
113;15:59:43.013337;15,695;1,0;0,09;0,186;6;5211,935;0;41.586;35.538;46.356;41.44;28.494;27.526;30.257;29.47
114;15:59:43.476279;15,508;1,0;0,075;0,648;6;7058,243;0;41.752;35.662;46.53;41.575;28.52;27.546;30.285;29.492
115;15:59:43.963906;17,014;1,0;0,063;0,162;6;4630,603;0;41.911;35.783;46.698;41.705;28.546;27.565;30.312;29.513
116;15:59:44.411558;16,707;1,0;0,11;0,648;6;7082,602;0;42.079;35.912;46.877;41.845;28.573;27.586;30.34;29.535
117;15:59:44.845450;18,672;1,0;0,0;0,141;6;4075,968;0;42.228;36.026;47.035;41.967;28.596;27.604;30.366;29.555
118;15:59:45.339670;21,308;1,0;0,0;0,594;6;7133,733;0;42.382;36.143;47.196;42.092;28.621;27.623;30.391;29.575
119;15:59:45.781491;26,518;1,0;0,0;0,141;6;4083,519;0;42.542;36.266;47.366;42.223;28.647;27.643;30.419;29.596
120;15:59:46.185025;28,301;1,0;0,0;0,546;6;7050,217;0;42.674;36.368;47.506;42.332;28.668;27.659;30.441;29.613
121;15:59:46.655503;33,617;1,0;0,0;0,03;6;1594,937;0;42.813;36.474;47.652;42.446;28.69;27.676;30.464;29.631
122;15:59:47.081694;34,908;1,0;0,0;0,489;6;7824,662;0;42.959;36.585;47.805;42.564;28.713;27.694;30.489;29.65
123;15:59:47.484130;37,385;1,0;0,0;0,897;7;1312,011;0;43.087;36.681;47.939;42.668;28.734;27.709;30.51;29.667
124;15:59:47.956361;38,221;1,0;0,0;0,42;7;8098,378;0;43.22;36.781;48.08;42.775;28.755;27.725;30.533;29.684
125;15:59:48.389434;42,703;1,0;0,0;0,888;7;2860,071;0;43.362;36.888;48.23;42.891;28.778;27.742;30.557;29.703
126;15:59:48.813137;45,075;1,0;0,0;1,0;7;1130,133;0;43.489;36.985;48.368;42.997;28.798;27.758;30.579;29.72
127;15:59:49.303269;47,002;1,0;0,0;1,0;7;1177,274;0;43.621;37.087;48.511;43.107;28.819;27.774;30.602;29.737
128;15:59:49.755783;49,177;1,0;0,0;1,0;7;1232,469;0;43.762;37.195;48.663;43.227;28.842;27.791;30.626;29.756
129;15:59:50.182153;51,07;1,0;0,0;1,0;7;1281,46;0;43.884;37.289;48.796;43.333;28.861;27.806;30.647;29.773
130;15:59:50.675809;53,09;1,0;0,0;1,0;7;1331,036;0;44.01;37.388;48.936;43.445;28.882;27.822;30.67;29.791
131;15:59:51.111842;55,265;1,0;0,0;1,0;7;1385,781;0;44.14;37.49;49.081;43.562;28.902;27.838;30.693;29.81
132;15:59:51.545488;57,007;0,075;0,0;1,0;7;1415,738;0;44.257;37.582;49.211;43.669;28.921;27.853;30.714;29.827
133;15:59:52.039888;47,285;0,0;1,0;1,0;7;1014,806;0;44.378;37.694;49.339;43.783;28.941;27.871;30.734;29.845
134;15:59:52.480486;36,686;0,0;0,0;0,0;7;953,495;0;44.509;37.803;49.472;43.9;28.961;27.889;30.756;29.864
135;15:59:52.900374;33,109;0,0;0,0;0,0;7;933,754;0;44.622;37.898;49.587;43.999;28.979;27.904;30.774;29.88
136;15:59:53.385449;28,512;0,0;0,0;0,0;7;920,536;0;44.743;38.005;49.71;44.105;28.999;27.921;30.794;29.897
137;15:59:53.837860;21,395;0,0;0,0;0,0;7;911,967;0;44.872;38.119;49.84;44.218;29.02;27.939;30.814;29.915
138;15:59:54.309203;17,402;1,0;0,0;0,282;7;7471,065;0;44.996;38.228;49.963;44.323;29.039;27.956;30.834;29.932
139;15:59:54.882284;18,248;1,0;0,0;0,807;7;4952,545;0;45.13;38.348;50.096;44.437;29.061;27.976;30.855;29.95
140;15:59:55.406305;17,045;1,0;0,0;0,447;7;8354,854;0;45.272;38.474;50.238;44.557;29.083;27.996;30.878;29.969
141;15:59:55.905418;19,059;1,0;0,0;0,012;7;1255,538;0;45.394;38.584;50.362;44.659;29.103;28.013;30.898;29.985
142;15:59:56.483731;17,109;1,0;0,0;0,543;7;7094,812;0;45.522;38.7;50.489;44.764;29.124;28.032;30.918;30.002
143;15:59:56.996308;18,298;1,0;0,0;0,165;7;4731,481;0;45.653;38.819;50.618;44.871;29.144;28.051;30.939;30.019
144;15:59:57.510080;17,933;1,0;0,0;0,681;7;6915,614;0;45.77;38.927;50.736;44.969;29.163;28.068;30.958;30.035
145;15:59:58.096425;18,281;1,0;0,0;0,276;7;7485,914;0;45.889;39.037;50.855;45.069;29.182;28.086;30.977;30.051
146;15:59:58.617939;19,152;1,0;0,0;0,846;7;4161,266;0;46.013;39.15;50.98;45.175;29.202;28.104;30.997;30.068
147;15:59:59.117216;17,149;1,0;0,0;0,408;7;7892,172;0;46.121;39.249;51.087;45.268;29.219;28.12;31.014;30.083
148;15:59:59.674827;19,881;1,0;0,0;0,921;7;1492,888;0;46.229;39.348;51.193;45.363;29.237;28.136;31.031;30.098
149;16:00:00.196503;18,597;1,0;0,0;0,546;7;7085,789;0;46.345;39.453;51.306;45.465;29.255;28.152;31.049;30.114
150;16:00:00.687615;20,755;1,0;0,0;0,105;7;3303,224;0;46.444;39.544;51.405;45.551;29.271;28.167;31.065;30.128
151;16:00:01.247326;21,038;1,0;0,0;0,621;7;7156,833;0;46.544;39.638;51.506;45.64;29.287;28.182;31.081;30.142
152;16:00:01.733931;24,512;1,0;0,0;0,207;7;5778,824;0;46.646;39.733;51.607;45.731;29.303;28.197;31.097;30.157
153;16:00:02.177303;26,256;1,0;0,0;0,651;7;7054,962;0;46.729;39.811;51.691;45.804;29.317;28.21;31.11;30.169
154;16:00:02.668315;29,748;1,0;0,0;0,159;7;4496,307;0;46.814;39.889;51.773;45.876;29.33;28.222;31.124;30.18
155;16:00:03.118044;31,318;1,0;0,0;0,648;7;7012,928;0;46.904;39.974;51.861;45.951;29.345;28.236;31.138;30.192
156;16:00:03.545539;34,43;1,0;0,0;0,141;7;4109,696;0;46.98;40.045;51.937;46.016;29.357;28.247;31.15;30.203
157;16:00:04.014489;35,906;1,0;0,0;0,573;7;7169,192;0;47.054;40.117;52.012;46.081;29.369;28.259;31.162;30.213
158;16:00:04.440916;40,086;1,0;0,0;0,09;7;2941,511;0;47.132;40.194;52.09;46.148;29.381;28.271;31.174;30.224
159;16:00:04.852077;41,073;1,0;0,0;0,504;7;7424,325;0;47.201;40.262;52.159;46.208;29.392;28.282;31.185;30.233
160;16:00:05.343237;45,713;1,0;0,0;0,954;7;1280,948;0;47.275;40.334;52.234;46.273;29.404;28.293;31.198;30.244
161;16:00:05.792790;47,362;1,0;0,0;1,0;7;1192,241;0;47.353;40.409;52.315;46.342;29.416;28.305;31.21;30.255
162;16:00:06.207622;48,592;1,0;0,0;1,0;7;1219,959;0;47.422;40.472;52.388;46.4;29.428;28.315;31.222;30.264
163;16:00:06.677878;50,371;1,0;0,0;1,0;7;1261,933;0;47.491;40.535;52.458;46.463;29.438;28.326;31.233;30.274
164;16:00:07.103136;52,27;1,0;0,0;1,0;7;1311,523;0;47.563;40.602;52.532;46.53;29.45;28.336;31.245;30.285
165;16:00:07.524753;54,029;1,0;0,0;1,0;7;1354,493;0;47.626;40.662;52.599;46.591;29.46;28.346;31.256;30.295
166;16:00:08.006968;55,898;1,0;0,0;1,0;7;1400,208;0;47.692;40.725;52.669;46.657;29.471;28.356;31.267;30.305
167;16:00:08.453730;57,952;1,0;0,0;1,0;7;1451,701;0;47.761;40.791;52.746;46.729;29.482;28.367;31.279;30.317
168;16:00:08.889351;59,783;1,0;0,0;1,0;7;1500,462;0;47.821;40.85;52.813;46.794;29.491;28.376;31.29;30.327
169;16:00:09.403796;61,226;1,0;0,0;1,0;7;1538,118;0;47.896;40.913;52.893;46.86;29.503;28.386;31.303;30.338
170;16:00:09.858262;63,342;1,0;0,0;1,0;7;1586,446;0;47.967;40.978;52.972;46.931;29.515;28.396;31.316;30.349
171;16:00:10.295201;65,342;1,0;0,0;1,0;7;1637,005;0;48.027;41.037;53.041;46.997;29.524;28.406;31.327;30.36
172;16:00:10.812884;67,502;1,0;0,0;1,0;7;1692,104;0;48.091;41.099;53.115;47.068;29.535;28.416;31.338;30.371
173;16:00:11.257797;69,767;1,0;0,0;1,0;7;1747,321;0;48.156;41.164;53.191;47.143;29.545;28.426;31.351;30.383
174;16:00:11.696624;71,813;1,0;0,0;1,0;7;1800,655;0;48.212;41.222;53.258;47.21;29.554;28.436;31.361;30.394
175;16:00:12.190885;73,995;1,0;0,0;1,0;7;1854,357;0;48.269;41.283;53.329;47.28;29.563;28.445;31.373;30.405
176;16:00:12.631561;76,317;1,0;0,0;1,0;7;1911,864;0;48.33;41.349;53.404;47.353;29.573;28.456;31.385;30.416
177;16:00:13.045887;78,334;1,0;0,0;1,0;7;1961,149;0;48.387;41.407;53.466;47.417;29.582;28.465;31.394;30.427
178;16:00:13.529430;80,517;1,0;0,0;1,0;7;2017,138;0;48.444;41.469;53.532;47.485;29.591;28.475;31.405;30.438
179;16:00:13.952300;82,851;1,0;0,0;1,0;7;2076,422;0;48.504;41.536;53.602;47.557;29.601;28.486;31.416;30.449
180;16:00:14.363004;84,928;1,0;0,0;1,0;7;2128,197;0;48.558;41.596;53.664;47.621;29.609;28.495;31.426;30.459
181;16:00:14.833148;87,114;1,0;0,0;1,0;7;2182,959;0;48.615;41.659;53.729;47.689;29.618;28.505;31.437;30.47
182;16:00:15.256550;89,425;1,0;0,0;1,0;7;2236,47;0;48.676;41.726;53.798;47.761;29.628;28.516;31.448;30.482
183;16:00:15.670297;91,482;1,0;0,0;1,0;7;2290,726;0;48.731;41.788;53.861;47.826;29.637;28.526;31.458;30.492
184;16:00:16.141008;93,636;1,0;0,0;1,0;7;2344,72;0;48.785;41.85;53.925;47.892;29.646;28.536;31.468;30.503
185;16:00:16.558347;95,701;1,0;0,0;1,0;7;2406,885;0;48.85;41.916;53.996;47.96;29.656;28.547;31.479;30.514
186;16:00:16.966470;97,173;1,0;0,0;1,0;7;2432,76;0;48.931;41.96;54.073;48.009;29.669;28.554;31.492;30.521
187;16:00:17.443622;99,346;1,0;0,0;1,0;7;2487,03;0;48.99;42.024;54.141;48.075;29.678;28.564;31.502;30.532
188;16:00:17.875127;101,469;1,0;0,0;1,0;7;2554,288;0;49.056;42.089;54.214;48.145;29.689;28.574;31.514;30.543
189;16:00:18.283308;103,03;1,0;0,0;1,0;7;2583,48;0;49.139;42.13;54.291;48.195;29.702;28.581;31.527;30.551
190;16:00:18.753847;105,565;1,0;0,0;1,0;6;3252,178;0;49.201;42.195;54.361;48.266;29.712;28.591;31.538;30.562
191;16:00:19.175388;108,528;1,0;0,0;1,0;6;3341,268;0;49.262;42.263;54.433;48.341;29.722;28.602;31.549;30.574
192;16:00:19.587784;110,916;1,0;0,0;1,0;6;3428,961;0;49.326;42.32;54.501;48.405;29.732;28.611;31.56;30.585
193;16:00:20.046547;112,869;1,0;0,0;1,0;6;3484,648;0;49.419;42.357;54.588;48.454;29.747;28.617;31.574;30.593
194;16:00:20.460028;114,925;1,0;0,0;0,0;1;6934,302;0;49.491;42.423;54.665;48.526;29.759;28.628;31.586;30.604
195;16:00:20.862320;118,154;1,0;0,0;1,0;5;4561,0;0;49.553;42.478;54.738;48.594;29.768;28.636;31.598;30.615
196;16:00:21.319418;120,998;1,0;0,0;1,0;5;4683,137;0;49.66;42.512;54.84;48.643;29.786;28.642;31.614;30.623
197;16:00:21.729057;125,199;1,0;0,0;1,0;5;4805,424;0;49.747;42.561;54.937;48.713;29.799;28.65;31.63;30.634
198;16:00:22.125790;128,657;1,0;0,0;1,0;5;4971,833;0;49.823;42.612;55.023;48.779;29.812;28.658;31.644;30.645
199;16:00:22.570157;131,66;1,0;0,0;1,0;5;5085,031;0;49.933;42.644;55.13;48.83;29.829;28.663;31.661;30.653
200;16:00:22.974235;135,991;1,0;0,0;1,0;5;5218,27;0;50.024;42.697;55.235;48.906;29.844;28.671;31.678;30.665
201;16:00:23.365368;140,054;1,0;0,0;1,0;5;5394,155;0;50.088;42.761;55.318;48.985;29.854;28.682;31.691;30.678
202;16:00:23.822512;144,378;1,0;0,0;1,0;5;5597,818;0;50.158;42.833;55.407;49.071;29.865;28.693;31.705;30.691
203;16:00:24.241923;149,144;1,0;0,0;1,0;5;5727,716;0;50.23;42.916;55.51;49.171;29.877;28.707;31.722;30.707
