counter;time;km/h;gas;brake;clutch;gear;RPM;Lap;FLW Temp;FRW Temp;RLW Temp;RRW Temp;FLW Pres;FRW Pres;RLW Pres;RRW Pres
29;11:15:47.742003;48,053;0,553;0,0;1,0;5;1676,811;0;79.411;79.41;79.441;79.44;40.546;40.546;40.551;40.55
30;11:15:48.083947;48,751;0,569;0,0;1,0;5;1701,997;0;79.386;79.384;79.416;79.415;40.542;40.542;40.547;40.546
31;11:15:48.403887;49,552;0,584;0,0;1,0;5;1729,626;0;79.359;79.356;79.389;79.388;40.537;40.537;40.542;40.542
32;11:15:48.715439;49,502;0,565;0,0;1,0;5;1731,676;0;79.342;79.33;79.368;79.364;40.535;40.533;40.539;40.538
33;11:15:49.054072;50,076;0,055;0,0;1,0;5;1732,809;0;79.318;79.305;79.343;79.34;40.531;40.529;40.535;40.534
34;11:15:49.372271;49,652;0,008;0,0;1,0;5;1708,416;0;79.292;79.278;79.316;79.313;40.527;40.525;40.531;40.53
35;11:15:49.687341;49,706;0,718;0,0;1,0;5;1738,003;0;79.267;79.254;79.291;79.288;40.523;40.521;40.527;40.526
36;11:15:50.032227;50,495;0,588;0,0;1,0;5;1765,051;0;79.242;79.229;79.267;79.264;40.519;40.517;40.523;40.522
37;11:15:50.348780;51,157;0,553;0,0;1,0;5;1785,908;0;79.215;79.203;79.241;79.238;40.514;40.512;40.518;40.518
38;11:15:50.647430;51,667;0,553;0,031;1,0;5;1799,088;0;79.192;79.179;79.217;79.215;40.511;40.509;40.515;40.514
39;11:15:50.976606;46,248;0,0;0,871;1,0;5;1555,917;0;79.17;79.156;79.193;79.191;40.507;40.505;40.511;40.511
40;11:15:51.290843;37,182;0,0;0,627;1,0;5;1265,441;0;79.148;79.127;79.167;79.164;40.504;40.5;40.507;40.506
41;11:15:51.601494;30,322;0,0;0,157;0,0;5;1158,663;0;79.124;79.101;79.142;79.14;40.5;40.496;40.503;40.502
42;11:15:51.945334;29,259;0,0;0,0;0,0;6;1107,145;0;79.098;79.074;79.117;79.114;40.496;40.492;40.499;40.498
43;11:15:52.254243;29,176;0,0;0,0;0,0;6;1067,111;0;79.07;79.046;79.091;79.088;40.491;40.487;40.494;40.494
44;11:15:52.582238;28,743;0,0;0,0;0,0;6;1035,337;0;79.043;79.019;79.065;79.062;40.487;40.483;40.49;40.49
45;11:15:52.906344;28,66;0,161;0,0;0,0;6;1099,595;0;79.018;78.994;79.041;79.039;40.483;40.479;40.487;40.486
46;11:15:53.232948;28,843;0,886;0,0;0,264;6;4316,869;0;78.988;78.965;79.014;79.008;40.478;40.474;40.482;40.481
47;11:15:53.536089;30,111;0,847;0,0;0,567;6;6310,78;0;78.963;78.939;78.986;78.972;40.474;40.47;40.478;40.476
48;11:15:53.872190;32,688;0,816;0,0;0,879;6;4754,001;0;78.937;78.913;78.949;78.923;40.47;40.466;40.472;40.468
49;11:15:54.173550;32,514;0,0;0,0;0,0;6;1121,37;0;78.913;78.885;78.899;78.867;40.466;40.462;40.464;40.459
50;11:15:54.482125;30,309;0,0;0,0;0,0;6;1081,724;0;78.891;78.86;78.849;78.815;40.463;40.458;40.456;40.45
51;11:15:54.841216;29,917;0,624;0,0;0,21;6;1877,644;0;78.867;78.832;78.793;78.759;40.459;40.453;40.447;40.441
52;11:15:55.173304;30,606;0,0;0,0;0,0;6;1155,279;0;78.837;78.802;78.731;78.698;40.454;40.448;40.437;40.432
53;11:15:55.500594;30,254;0,0;0,0;0,0;6;1106,742;0;78.809;78.775;78.676;78.642;40.449;40.444;40.428;40.423
54;11:15:55.851411;30,155;0,102;0,0;0,0;6;1173,667;0;78.782;78.748;78.62;78.586;40.445;40.44;40.419;40.414
55;11:15:56.180836;30,368;0,471;0,0;0,33;6;1253,04;0;78.752;78.718;78.559;78.525;40.44;40.435;40.409;40.404
56;11:15:56.492920;30,55;0,451;0,0;0,291;6;1659,769;0;78.726;78.69;78.506;78.472;40.436;40.43;40.401;40.396
57;11:15:56.849759;30,867;0,616;0,0;0,204;6;1914,188;0;78.698;78.648;78.45;78.416;40.432;40.424;40.392;40.387
58;11:15:57.192123;32,044;0,855;0,0;0,57;6;3477,652;0;78.667;78.586;78.387;78.354;40.427;40.414;40.382;40.377
59;11:15:57.521429;35,068;0,851;0,0;0,9;6;2369,537;0;78.64;78.528;78.331;78.297;40.422;40.405;40.373;40.368
60;11:15:57.878617;36,077;0,839;0,0;0,258;6;5470,271;0;78.612;78.47;78.275;78.241;40.418;40.395;40.364;40.359
61;11:15:58.220707;37,506;0,816;0,0;0,627;6;6801,216;0;78.577;78.405;78.212;78.178;40.412;40.385;40.354;40.348
62;11:15:58.537142;40,766;0,831;0,0;0,945;6;4016,898;0;78.54;78.349;78.158;78.124;40.406;40.376;40.345;40.34
63;11:15:58.913829;42,976;0,839;0,0;0,186;6;4225,286;0;78.493;78.289;78.099;78.065;40.399;40.366;40.336;40.33
64;11:15:59.253311;44,064;1,0;0,0;0,558;6;7462,493;0;78.43;78.225;78.036;78.002;40.389;40.356;40.326;40.32
65;11:15:59.587065;47,054;1,0;0,0;0,888;6;5743,499;0;78.373;78.167;77.981;77.946;40.38;40.347;40.317;40.311
66;11:15:59.958412;50,542;0,984;0,0;1,0;6;1390,684;0;78.319;78.108;77.927;77.889;40.371;40.337;40.308;40.302
67;11:16:00.296712;51,79;0,22;0,0;1,0;6;1412,604;0;78.258;78.045;77.866;77.827;40.361;40.327;40.299;40.292
68;11:16:00.636487;52,142;0,694;0,0;1,0;6;1426,153;0;78.203;77.99;77.811;77.771;40.352;40.318;40.29;40.283
69;11:16:01.009639;52,945;0,675;0,0;1,0;6;1450,908;0;78.146;77.932;77.754;77.715;40.343;40.309;40.281;40.274
70;11:16:01.345577;53,744;0,667;0,0;1,0;6;1466,93;0;78.086;77.872;77.694;77.655;40.334;40.3;40.271;40.265
71;11:16:01.681678;54,386;0,671;0,0;1,0;6;1484,976;0;78.03;77.817;77.639;77.601;40.325;40.291;40.262;40.256
72;11:16:02.043545;54,984;0,69;0,0;1,0;6;1506,416;0;77.978;77.764;77.584;77.546;40.316;40.282;40.253;40.247
73;11:16:02.376355;55,931;0,859;0,0;1,0;6;1529,949;0;77.917;77.704;77.526;77.488;40.307;40.273;40.244;40.238
74;11:16:02.710434;57,031;0,855;0,0;1,0;6;1561,168;0;77.863;77.65;77.473;77.436;40.298;40.264;40.236;40.23
75;11:16:03.073768;58,251;0,839;0,0;1,0;6;1596,924;0;77.807;77.596;77.418;77.381;40.289;40.255;40.227;40.221
76;11:16:03.411795;59,659;0,835;0,0;1,0;6;1639,497;0;77.749;77.536;77.359;77.323;40.28;40.246;40.217;40.212
77;11:16:03.744458;61,067;0,843;0,0;1,0;6;1677,148;0;77.695;77.483;77.306;77.27;40.271;40.237;40.209;40.203
78;11:16:04.103891;61,998;0,859;0,0;1,0;6;1708,728;0;77.648;77.429;77.257;77.216;40.264;40.229;40.201;40.195
79;11:16:04.438867;60,828;0,839;0,0;1,0;6;1672,996;0;77.603;77.366;77.207;77.155;40.256;40.219;40.193;40.185
80;11:16:04.779174;59,625;0,82;0,0;1,0;6;1654,794;0;77.564;77.307;77.16;77.098;40.25;40.209;40.186;40.176
81;11:16:05.152887;60,648;0,82;0,0;1,0;6;1663,263;0;77.524;77.25;77.111;77.043;40.244;40.2;40.178;40.167
82;11:16:05.502388;61,706;0,733;0,0;1,0;6;1693,679;0;77.475;77.189;77.055;76.984;40.236;40.19;40.169;40.157
83;11:16:05.834777;63,278;1,0;0,0;1,0;6;1742,938;0;77.422;77.136;77.003;76.931;40.228;40.182;40.16;40.149
84;11:16:06.201050;64,787;1,0;0,0;1,0;6;1788,518;0;77.373;77.083;76.953;76.88;40.22;40.173;40.153;40.141
85;11:16:06.540833;66,337;0,992;0,0;1,0;6;1823,451;0;77.325;77.022;76.901;76.82;40.212;40.164;40.144;40.131
86;11:16:06.880520;68,162;0,863;0,0;1,0;6;1866,312;0;77.273;76.97;76.85;76.769;40.204;40.155;40.136;40.123
87;11:16:07.256177;70,04;0,929;0,0;1,0;6;1926,205;0;77.221;76.918;76.799;76.718;40.195;40.147;40.128;40.115
88;11:16:07.591433;72,233;0,945;0,0;1,0;6;1986,578;0;77.167;76.864;76.745;76.665;40.187;40.138;40.119;40.106
89;11:16:07.921044;74,407;1,0;0,0;1,0;6;2058,125;0;77.119;76.815;76.698;76.617;40.179;40.13;40.112;40.099
90;11:16:08.280760;76,658;1,0;0,0;1,0;6;2134,083;0;77.07;76.766;76.651;76.57;40.171;40.122;40.104;40.091
91;11:16:08.622434;79,048;1,0;0,0;1,0;6;2183,893;0;77.024;76.709;76.603;76.516;40.164;40.113;40.096;40.082
92;11:16:08.970827;80,992;0,945;0,0;1,0;6;2265,046;0;76.986;76.651;76.56;76.462;40.158;40.104;40.09;40.074
93;11:16:09.343687;83,49;0,863;0,0;1,0;6;2302,357;0;76.944;76.597;76.516;76.413;40.151;40.096;40.083;40.066
94;11:16:09.697427;83,462;0,251;0,0;1,0;6;2282,883;0;76.887;76.553;76.459;76.364;40.142;40.088;40.073;40.058
95;11:16:10.027649;82,625;0,259;0,0;1,0;6;2251,925;0;76.832;76.525;76.406;76.325;40.133;40.084;40.065;40.052
96;11:16:10.402383;82,809;0,427;0,0;1,0;6;2253,302;0;76.782;76.482;76.356;76.279;40.125;40.077;40.057;40.045
97;11:16:10.756749;82,508;0,384;0,0;1,0;6;2255,673;0;76.745;76.42;76.311;76.219;40.119;40.067;40.05;40.035
98;11:16:11.100023;82,823;0,361;0,0;1,0;6;2256,637;0;76.701;76.371;76.264;76.17;40.112;40.059;40.042;40.027
99;11:16:11.479428;83,346;0,71;0,0;1,0;6;2286,306;0;76.653;76.324;76.216;76.121;40.105;40.052;40.034;40.019
100;11:16:11.847562;85,38;0,816;0,0;1,0;6;2348,82;0;76.601;76.271;76.163;76.069;40.096;40.043;40.026;40.011
101;11:16:12.184527;87,314;0,8;0,0;1,0;6;2402,265;0;76.555;76.225;76.117;76.023;40.089;40.036;40.019;40.004
102;11:16:12.552790;89,161;0,788;0,0;1,0;6;2450,447;0;76.508;76.18;76.073;75.978;40.081;40.029;40.012;39.997
103;11:16:12.893919;91,129;0,776;0,0;1,0;6;2519,137;0;76.461;76.133;76.025;75.93;40.074;40.021;40.004;39.989
104;11:16:13.224008;92,969;0,78;0,0;1,0;6;2547,26;0;76.416;76.089;75.982;75.887;40.067;40.014;39.997;39.982
105;11:16:13.598995;94,948;0,796;0,0;1,0;6;2605,653;0;76.372;76.045;75.938;75.844;40.06;40.007;39.99;39.975
106;11:16:13.950838;97,119;0,812;0,0;1,0;6;2666,033;0;76.329;76.0;75.892;75.798;40.053;40.0;39.983;39.968
107;11:16:14.287556;98,981;0,82;0,0;1,0;6;2743,968;0;76.292;75.964;75.853;75.758;40.047;39.994;39.976;39.961
108;11:16:14.660224;100,846;0,816;0,0;1,0;6;2767,67;0;76.249;75.922;75.814;75.719;40.04;39.987;39.97;39.955
109;11:16:15.016694;102,393;0,0;0,169;1,0;6;2754,926;0;76.203;75.876;75.768;75.673;40.032;39.98;39.963;39.948
110;11:16:15.370935;90,548;0,0;0,98;1,0;6;2369,543;0;76.165;75.839;75.714;75.619;40.026;39.974;39.954;39.939
111;11:16:15.763275;81,907;0,0;0,0;1,0;6;2229,654;0;76.117;75.805;75.656;75.57;40.019;39.969;39.945;39.931
112;11:16:16.126168;79,429;0,0;0,0;1,0;6;2152,644;0;76.05;75.773;75.593;75.526;40.008;39.964;39.935;39.924
113;11:16:16.483191;78,825;0,0;0,0;1,0;6;2134,882;0;75.998;75.729;75.54;75.476;40.0;39.957;39.926;39.916
114;11:16:16.873088;77,373;0,0;0,0;1,0;6;2095,629;0;75.961;75.669;75.494;75.418;39.994;39.947;39.919;39.907
115;11:16:17.225652;76,751;0,0;0,0;1,0;6;2079,85;0;75.915;75.614;75.443;75.361;39.986;39.938;39.911;39.898
116;11:16:17.563134;74,702;0,0;0,0;1,0;6;2031,373;0;75.858;75.579;75.387;75.318;39.977;39.933;39.902;39.891
117;11:16:17.947591;72,072;0,0;0,0;1,0;6;1953,392;0;75.799;75.548;75.329;75.275;39.968;39.928;39.893;39.884
118;11:16:18.311113;71,576;0,655;0,0;1,0;6;1962,833;0;75.738;75.498;75.269;75.221;39.958;39.92;39.883;39.875
119;11:16:18.661523;72,819;0,761;0,0;1,0;6;2001,131;0;75.688;75.447;75.219;75.17;39.95;39.912;39.875;39.867
120;11:16:19.048905;72,379;0,0;0,0;1,0;6;1959,541;0;75.627;75.41;75.161;75.125;39.94;39.906;39.866;39.86
121;11:16:19.432395;41,271;0,0;1,0;0,0;6;1184,804;0;75.557;75.358;75.093;75.066;39.929;39.897;39.855;39.851
122;11:16:19.786723;31,51;0,0;1,0;0,0;6;1126,233;0;75.497;75.299;75.034;75.007;39.92;39.888;39.845;39.841
123;11:16:20.165139;29,585;1,0;0,0;0,093;6;2054,951;0;75.438;75.24;74.976;74.95;39.91;39.878;39.836;39.832
124;11:16:20.524037;30,533;1,0;0,0;0,483;6;7199,256;0;75.371;75.173;74.912;74.885;39.899;39.868;39.826;39.822
125;11:16:20.859681;33,28;1,0;0,0;0,816;6;6305,207;0;75.314;75.117;74.857;74.83;39.89;39.859;39.817;39.813
126;11:16:21.247490;38,455;1,0;0,0;1,0;6;2052,79;0;75.254;75.056;74.798;74.771;39.881;39.849;39.808;39.803
127;11:16:21.607270;39,517;1,0;0,0;0,339;6;7311,399;0;75.188;74.989;74.733;74.707;39.87;39.838;39.797;39.793
128;11:16:21.953269;38,328;1,0;0,161;0,681;6;7118,488;0;75.13;74.932;74.677;74.65;39.861;39.829;39.788;39.784
129;11:16:22.337218;42,478;0,812;0,0;1,0;6;3546,438;0;75.069;74.871;74.617;74.592;39.851;39.819;39.779;39.775
130;11:16:22.691950;38,829;0,827;0,965;0,261;6;5222,007;0;75.004;74.807;74.554;74.529;39.841;39.809;39.769;39.765
131;11:16:23.056742;37,215;0,788;0,0;0,624;6;6675,479;0;74.943;74.746;74.494;74.469;39.831;39.799;39.759;39.755
132;11:16:23.450096;35,638;0,769;1,0;0,99;6;2404,779;0;74.881;74.685;74.435;74.408;39.821;39.79;39.75;39.745
133;11:16:23.806245;34,025;0,251;0,0;0,33;6;3642,083;0;74.815;74.62;74.371;74.344;39.81;39.779;39.739;39.735
134;11:16:24.146483;35,348;0,627;0,0;0,039;6;1442,399;0;74.757;74.562;74.315;74.289;39.801;39.77;39.73;39.726
135;11:16:24.532974;35,003;0,443;0,0;1,0;5;3475,967;0;74.696;74.501;74.257;74.231;39.791;39.76;39.721;39.717
136;11:16:24.887727;34,7;0,114;0,0;0,297;5;1273,892;0;74.631;74.436;74.194;74.168;39.781;39.75;39.711;39.707
137;11:16:25.221932;32,697;0,122;0,659;0,003;5;1208,384;0;74.574;74.38;74.139;74.113;39.772;39.741;39.702;39.698
138;11:16:25.582841;25,418;0,188;0,973;0,105;5;1306,516;0;74.517;74.324;74.085;74.059;39.763;39.732;39.694;39.689
139;11:16:25.959534;19,564;0,0;0,0;0,0;5;1171,655;0;74.449;74.257;74.02;73.994;39.752;39.721;39.683;39.679
140;11:16:26.321021;18,905;0,0;0,0;0,0;5;1114,955;0;74.388;74.196;73.961;73.935;39.742;39.711;39.674;39.67
141;11:16:26.701069;17,239;0,0;0,0;0,0;5;1071,742;0;74.33;74.137;73.904;73.878;39.733;39.702;39.665;39.661
142;11:16:27.081616;17,356;0,188;0,0;0,0;5;1074,254;0;74.26;74.068;73.837;73.811;39.722;39.691;39.654;39.65
143;11:16:27.453481;17,711;0,0;0,0;0,333;5;2959,057;0;74.198;74.005;73.776;73.75;39.712;39.681;39.644;39.64
144;11:16:27.880938;18,458;0,0;0,0;0,0;5;1132,926;0;74.132;73.939;73.712;73.686;39.701;39.67;39.634;39.63
145;11:16:28.252388;18,124;0,0;0,0;0,0;5;1079,732;0;74.065;73.872;73.647;73.621;39.69;39.66;39.623;39.619
146;11:16:28.619333;16,627;0,0;0,0;0,0;5;1041,668;0;74.003;73.81;73.587;73.561;39.68;39.65;39.614;39.61
147;11:16:29.029071;16,044;0,886;0,0;0,009;5;1281,936;0;73.939;73.747;73.525;73.499;39.67;39.639;39.604;39.6
148;11:16:29.409006;16,826;0,98;0,0;0,42;5;6884,591;0;73.87;73.678;73.458;73.432;39.659;39.628;39.593;39.589
149;11:16:29.759016;20,002;0,918;0,0;0,771;5;6535,047;0;73.811;73.619;73.401;73.375;39.65;39.619;39.584;39.58
150;11:16:30.158542;26,512;0,882;0,0;1,0;5;1967,764;0;73.749;73.556;73.341;73.315;39.64;39.609;39.575;39.57
151;11:16:30.503293;27,295;0,796;0,0;0,327;5;6217,52;0;73.686;73.494;73.28;73.254;39.63;39.599;39.565;39.561
152;11:16:30.839311;29,498;0,784;0,0;0,663;5;6393,356;0;73.63;73.437;73.225;73.199;39.621;39.59;39.556;39.552
153;11:16:31.196939;34,318;0,765;0,0;0,993;5;2584,235;0;73.575;73.382;73.172;73.146;39.612;39.581;39.547;39.543
154;11:16:31.523711;35,741;0,686;0,0;0,282;5;4783,745;0;73.515;73.323;73.114;73.088;39.602;39.572;39.538;39.534
155;11:16:31.855241;37,303;0,816;0,0;0,46;1;6876,429;0;73.46;73.267;73.06;73.034;39.594;39.563;39.53;39.526
156;11:16:32.221125;39,499;0,663;0,0;0,0;1;4607,645;0;73.403;73.211;73.006;72.98;39.584;39.554;39.521;39.517
157;11:16:32.566228;43,712;0,565;0,0;1,0;3;3155,115;0;73.341;73.148;72.947;72.922;39.575;39.544;39.511;39.508
158;11:16:32.898496;46,016;0,251;0,0;1,0;3;3263,689;0;73.285;73.094;72.893;72.868;39.566;39.535;39.503;39.499
159;11:16:33.261483;46,832;0,208;0,0;1,0;3;3317,989;0;73.23;73.039;72.838;72.814;39.557;39.526;39.494;39.49
160;11:16:33.594728;47,448;0,322;0,0;1,0;3;3360,093;0;73.171;72.982;72.781;72.756;39.547;39.517;39.485;39.481
161;11:16:33.933036;52,405;0,941;0,0;1,0;3;3941,855;0;73.116;72.926;72.728;72.704;39.539;39.508;39.477;39.473
162;11:16:34.311216;54,736;0,22;0,0;1,0;4;2532,466;0;73.06;72.87;72.675;72.651;39.53;39.499;39.468;39.464
163;11:16:34.640329;56,107;0,8;0,0;1,0;4;2648,601;0;73.005;72.817;72.62;72.596;39.521;39.491;39.459;39.455
164;11:16:34.969727;59,427;0,71;0,0;1,0;4;2785,64;0;72.953;72.765;72.571;72.547;39.513;39.482;39.451;39.448
165;11:16:35.342188;61,539;0,698;0,0;1,0;5;2190,201;0;72.901;72.713;72.52;72.497;39.504;39.474;39.443;39.439
166;11:16:35.684834;63,477;0,561;0,0;1,0;5;2226,391;0;72.846;72.657;72.465;72.442;39.495;39.465;39.434;39.431
167;11:16:36.012134;64,965;0,569;0,0;1,0;5;2273,112;0;72.798;72.611;72.418;72.394;39.488;39.458;39.427;39.423
168;11:16:36.371866;66,501;0,576;0,0;1,0;5;2327,415;0;72.749;72.562;72.369;72.346;39.48;39.45;39.419;39.415
169;11:16:36.696694;68,166;0,608;0,0;1,0;5;2381,587;0;72.699;72.511;72.319;72.296;39.472;39.442;39.411;39.407
170;11:16:37.024472;69,25;0,682;0,0;1,0;1;2338,841;0;72.652;72.466;72.272;72.249;39.464;39.434;39.403;39.4
171;11:16:37.418987;70,143;0,0;0,0;1,0;6;1898,15;0;72.601;72.415;72.221;72.199;39.456;39.426;39.395;39.392
172;11:16:37.753295;69,652;0,0;0,0;1,0;6;1893,168;0;72.551;72.366;72.167;72.146;39.448;39.418;39.387;39.383
173;11:16:38.073007;68,758;0,0;0,0;1,0;6;1864,353;0;72.512;72.316;72.123;72.098;39.442;39.411;39.38;39.376
174;11:16:38.439746;66,323;0,0;0,0;1,0;6;1808,905;0;72.478;72.261;72.081;72.043;39.437;39.402;39.373;39.367
175;11:16:38.773138;65,68;0,0;0,0;1,0;6;1785,16;0;72.435;72.203;72.032;71.987;39.43;39.392;39.365;39.358
176;11:16:39.096098;65,393;0,0;0,0;1,0;6;1776,934;0;72.389;72.158;71.984;71.94;39.422;39.385;39.357;39.35
177;11:16:39.456988;64,489;0,02;0,0;1,0;6;1751,757;0;72.347;72.109;71.939;71.89;39.415;39.377;39.35;39.342
178;11:16:39.777316;61,159;0,0;0,0;1,0;6;1658,58;0;72.307;72.051;71.892;71.834;39.409;39.368;39.343;39.333
179;11:16:40.100397;57,609;0,0;0,0;1,0;6;1576,968;0;72.27;71.998;71.849;71.782;39.403;39.36;39.336;39.325
180;11:16:40.467402;54,689;0,416;0,0;1,0;6;1482,771;0;72.229;71.943;71.804;71.729;39.397;39.351;39.329;39.317
181;11:16:40.801992;51,701;0,561;0,0;1,0;6;1422,398;0;72.181;71.882;71.753;71.67;39.389;39.341;39.32;39.307
182;11:16:41.134666;49,853;0,447;0,0;1,0;6;1358,005;0;72.142;71.827;71.705;71.617;39.383;39.332;39.313;39.299
183;11:16:41.495227;49,77;0,506;0,0;1,0;6;1356,009;0;72.103;71.773;71.655;71.564;39.376;39.324;39.305;39.29
184;11:16:41.833275;50,412;0,404;0,0;1,0;6;1367,983;0;72.05;71.715;71.598;71.506;39.368;39.314;39.296;39.281
185;11:16:42.153638;50,954;0,427;0,0;1,0;6;1387,817;0;72.005;71.665;71.546;71.455;39.361;39.306;39.287;39.273
186;11:16:42.503300;51,597;0,522;0,0;1,0;6;1405,139;0;71.958;71.614;71.495;71.404;39.353;39.298;39.279;39.265
187;11:16:42.826936;52,541;0,737;0,0;1,0;6;1432,88;0;71.905;71.559;71.44;71.348;39.345;39.29;39.27;39.256
188;11:16:43.141224;53,594;0,722;0,0;1,0;6;1461,607;0;71.857;71.512;71.392;71.3;39.337;39.282;39.263;39.248
189;11:16:43.498353;54,405;0,71;0,0;1,0;6;1491,237;0;71.808;71.46;71.342;71.248;39.329;39.274;39.255;39.24
190;11:16:43.831701;52,89;0,667;0,0;1,0;6;1454,101;0;71.77;71.401;71.294;71.191;39.323;39.264;39.247;39.231
191;11:16:44.148962;51,462;0,271;0,0;1,0;6;1403,427;0;71.744;71.348;71.25;71.14;39.319;39.256;39.24;39.222
192;11:16:44.517745;51,425;0,082;0,0;1,0;6;1399,871;0;71.711;71.294;71.197;71.086;39.314;39.247;39.232;39.214
193;11:16:44.854118;49,335;0,078;0,0;1,0;6;1341,108;0;71.668;71.249;71.139;71.035;39.307;39.24;39.222;39.206
194;11:16:45.184178;47,03;0,392;0,0;1,0;6;1283,937;0;71.631;71.207;71.086;70.988;39.301;39.233;39.214;39.198
195;11:16:45.546848;47,369;0,651;0,0;1,0;6;1294,389;0;71.595;71.159;71.034;70.937;39.295;39.226;39.205;39.19
196;11:16:45.877965;46,012;0,725;0,0;1,0;6;1259,985;0;71.568;71.101;70.982;70.88;39.291;39.216;39.197;39.181
197;11:16:46.194257;43,939;0,729;0,0;1,0;6;1203,678;0;71.548;71.05;70.936;70.83;39.288;39.208;39.19;39.173
198;11:16:46.545551;41,448;0,671;0,0;0,297;6;3313,088;0;71.531;70.997;70.886;70.779;39.285;39.199;39.182;39.165
199;11:16:46.881303;40,074;0,239;0,0;0,663;6;2677,622;0;71.513;70.937;70.832;70.721;39.282;39.19;39.173;39.155
200;11:16:47.216846;38,531;0,192;0,0;0,237;6;1266,264;0;71.497;70.884;70.782;70.669;39.28;39.181;39.165;39.147
201;11:16:47.568512;38,561;0,224;0,0;0,036;6;1259,231;0;71.477;70.83;70.731;70.618;39.276;39.173;39.157;39.139
202;11:16:47.893859;38,694;0,227;0,0;0,141;6;1313,741;0;71.451;70.773;70.675;70.562;39.272;39.164;39.148;39.13
203;11:16:48.213365;38,856;0,271;0,0;0,219;6;1227,702;0;71.428;70.721;70.625;70.512;39.268;39.155;39.14;39.122
