counter;time;km/h;gas;brake;clutch;gear;RPM;Lap;FLW Temp;FRW Temp;RLW Temp;RRW Temp;FLW Pres;FRW Pres;RLW Pres;RRW Pres
16;13:44:54.170365;119,295;1,0;0,0;1,0;3;8342,021;0;26.156;26.158;26.734;26.726;26.025;26.025;27.117;27.116
17;13:44:54.543815;120,664;0,0;0,0;1,0;3;8005,184;0;26.198;26.196;26.802;26.794;26.032;26.031;27.128;27.127
18;13:44:54.966584;117,551;0,0;0,0;1,0;3;7764,175;0;26.271;26.233;26.879;26.852;26.043;26.037;27.141;27.136
19;13:44:55.371395;112,481;0,0;0,0;1,0;3;7356,599;0;26.382;26.244;26.977;26.893;26.061;26.039;27.156;27.143
20;13:44:55.750468;108,959;0,0;0,0;1,0;3;7241,524;0;26.46;26.27;27.054;26.939;26.074;26.043;27.169;27.15
21;13:44:56.194587;104,414;0,0;0,0;1,0;3;6626,632;0;26.487;26.358;27.109;27.022;26.078;26.057;27.177;27.163
22;13:44:56.595929;99,216;0,0;0,0;1,0;3;5952,94;0;26.528;26.454;27.189;27.107;26.085;26.073;27.19;27.177
23;13:44:56.982088;93,885;0,298;0,0;1,0;4;4197,346;0;26.556;26.549;27.251;27.195;26.089;26.088;27.2;27.191
24;13:44:57.395260;87,459;0,0;0,0;1,0;4;3757,671;0;26.576;26.632;27.301;27.28;26.092;26.101;27.208;27.205
25;13:44:57.755334;80,446;0,0;0,0;1,0;4;3577,204;0;26.602;26.702;27.358;27.372;26.096;26.112;27.217;27.22
26;13:44:58.106278;74,609;0,0;0,0;1,0;4;3592,767;0;26.626;26.78;27.408;27.459;26.1;26.125;27.225;27.233
27;13:44:58.491657;71,919;0,0;0,0;1,0;4;3462,654;0;26.677;26.83;27.478;27.53;26.108;26.133;27.236;27.245
28;13:44:58.849773;68,683;0,0;0,0;1,0;4;3309,455;0;26.742;26.875;27.561;27.601;26.119;26.14;27.25;27.256
29;13:44:59.201310;66,571;0,0;0,0;1,0;4;3222,778;0;26.789;26.916;27.63;27.668;26.126;26.147;27.261;27.267
30;13:44:59.575869;65,012;0,0;0,0;1,0;4;3147,864;0;26.814;26.968;27.686;27.742;26.13;26.155;27.27;27.279
31;13:44:59.948366;59,536;0,0;0,0;1,0;4;2865,724;0;26.847;27.022;27.754;27.823;26.135;26.163;27.281;27.292
32;13:45:00.322445;51,478;0,0;0,016;1,0;4;2509,66;0;26.893;27.066;27.819;27.892;26.143;26.171;27.291;27.303
33;13:45:00.739298;43,587;0,0;0,0;1,0;4;2111,244;0;26.921;27.122;27.877;27.969;26.147;26.18;27.3;27.315
34;13:45:01.148538;35,213;0,0;0,0;1,0;4;1719,016;0;26.955;27.176;27.941;28.055;26.153;26.188;27.311;27.329
35;13:45:01.542922;24,089;0,0;0,0;1,0;4;1164,794;0;26.986;27.224;27.999;28.126;26.158;26.196;27.32;27.34
36;13:45:01.970299;20,177;0,0;0,0;0,0;4;990,564;0;27.017;27.271;28.056;28.195;26.163;26.203;27.329;27.351
37;13:45:02.387399;8,424;0,0;1,0;0,0;4;954,917;0;27.053;27.326;28.122;28.275;26.168;26.212;27.34;27.364
38;13:45:02.807823;0,057;0,0;1,0;0,0;4;934,536;0;27.086;27.378;28.184;28.349;26.174;26.22;27.349;27.376
39;13:45:03.268798;0,044;0,0;0,0;0,0;4;921,648;0;27.12;27.43;28.246;28.422;26.179;26.229;27.359;27.388
40;13:45:03.704936;0,004;0,0;0,0;0,0;4;912,868;0;27.158;27.487;28.315;28.503;26.185;26.238;27.37;27.401
41;13:45:04.129091;0,003;0,0;0,0;0,0;4;908,039;0;27.191;27.539;28.376;28.577;26.191;26.246;27.38;27.412
42;13:45:04.623383;0,006;0,0;0,0;0,0;3;904,859;0;27.227;27.594;28.441;28.654;26.196;26.255;27.391;27.425
43;13:45:05.096694;0,004;0,0;0,0;0,0;3;902,767;0;27.266;27.655;28.512;28.74;26.203;26.265;27.402;27.438
44;13:45:05.554989;0,001;0,0;0,0;0,0;3;901,661;0;27.301;27.709;28.575;28.817;26.208;26.274;27.412;27.451
45;13:45:06.038827;0,004;0,0;0,0;0,0;3;901,014;0;27.335;27.762;28.635;28.889;26.214;26.282;27.422;27.462
46;13:45:06.474808;0,002;0,0;1,0;0,0;3;900,603;0;27.37;27.816;28.697;28.964;26.219;26.291;27.431;27.474
47;13:45:06.885541;0,005;0,0;0,0;0,0;3;900,383;0;27.4;27.862;28.75;29.029;26.224;26.298;27.44;27.485
48;13:45:07.324717;0,002;0,0;0,0;0,0;3;900,245;0;27.43;27.907;28.801;29.091;26.229;26.305;27.448;27.495
49;13:45:07.731768;0,002;0,0;0,0;0,0;1;900,151;0;27.462;27.955;28.856;29.158;26.234;26.313;27.457;27.505
50;13:45:08.132077;0,004;0,0;0,0;0,0;1;900,096;0;27.492;27.999;28.906;29.219;26.239;26.32;27.465;27.515
51;13:45:08.572210;0,003;0,0;0,0;0,0;1;900,062;0;27.522;28.042;28.957;29.279;26.243;26.327;27.473;27.525
52;13:45:08.990908;0,015;0,0;0,0;0,141;0;3631,505;0;27.554;28.089;29.012;29.346;26.249;26.334;27.482;27.535
53;13:45:09.379898;0,004;0,0;0,0;0,0;0;993,956;0;27.582;28.129;29.061;29.405;26.253;26.341;27.49;27.545
54;13:45:09.823021;3,839;1,0;0,0;0,723;0;1428,355;0;27.611;28.171;29.11;29.465;26.258;26.347;27.498;27.554
55;13:45:10.229969;9,57;1,0;0,0;1,0;0;3748,584;0;27.641;28.214;29.164;29.53;26.263;26.354;27.506;27.565
56;13:45:10.644807;14,371;1,0;0,0;1,0;0;8069,572;0;27.669;28.255;29.218;29.596;26.267;26.361;27.515;27.575
57;13:45:11.219011;19,767;0,424;0,0;1,0;0;7905,87;0;27.704;28.306;29.301;29.693;26.273;26.369;27.528;27.591
58;13:45:11.755775;25,507;0,655;0,0;1,0;0;4199,968;0;27.741;28.362;29.406;29.815;26.278;26.378;27.545;27.61
59;13:45:12.218958;5,503;1,0;0,051;1,0;0;7953,375;0;27.77;28.406;29.496;29.92;26.283;26.385;27.559;27.627
60;13:45:12.827070;7,073;0,596;0,0;1,0;0;8354,368;0;27.806;28.46;29.615;30.075;26.289;26.394;27.578;27.652
61;13:45:13.410222;12,837;0,0;0,0;0,095;0;1062,068;0;27.847;28.521;29.767;30.278;26.295;26.403;27.603;27.685
62;13:45:14.030757;12,187;0,898;0,0;0,437;0;1265,263;0;27.885;28.579;29.917;30.477;26.302;26.413;27.627;27.716
63;13:45:14.719620;15,37;0,118;0,0;0,44;0;1312,03;0;27.924;28.639;30.068;30.678;26.308;26.422;27.651;27.748
64;13:45:15.261122;12,807;0,0;0,0;0,153;0;1090,245;0;27.959;28.692;30.208;30.862;26.313;26.431;27.673;27.778
65;13:45:15.766747;10,679;0,0;0,0;0,01;0;1005,565;0;27.988;28.737;30.326;31.017;26.318;26.438;27.692;27.803
66;13:45:16.323099;8,938;0,0;0,0;0,0;0;959,642;0;28.017;28.78;30.441;31.17;26.323;26.445;27.711;27.827
67;13:45:16.880096;7,27;0,0;0,0;0,0;0;930,747;0;28.05;28.831;30.574;31.347;26.328;26.453;27.732;27.855
68;13:45:17.504082;5,83;0,0;0,0;0,0;0;915,334;0;28.084;28.882;30.711;31.529;26.333;26.461;27.754;27.885
69;13:45:18.390552;4,312;0,0;0,0;0,0;0;906,29;0;28.126;28.945;30.883;31.757;26.34;26.471;27.781;27.921
70;13:45:19.039440;3,482;0,0;0,0;0,0;0;902,831;0;28.163;28.999;31.034;31.956;26.346;26.48;27.805;27.953
71;13:45:19.597206;3,027;0,0;0,0;0,0;0;901,523;0;28.191;29.041;31.149;32.107;26.351;26.487;27.824;27.977
72;13:45:20.167045;2,639;0,0;0,0;0,0;0;900,853;0;28.217;29.079;31.254;32.247;26.355;26.493;27.841;27.999
73;13:45:20.671437;2,29;0,0;0,0;0,0;0;900,467;0;28.244;29.119;31.36;32.388;26.359;26.499;27.858;28.022
74;13:45:21.149264;1,999;0,0;0,0;0,0;0;900,276;0;28.266;29.153;31.451;32.509;26.363;26.504;27.872;28.041
75;13:45:21.651566;3,793;0,0;0,0;0,0;0;992,403;0;28.288;29.186;31.54;32.626;26.366;26.51;27.886;28.06
76;13:45:22.110649;3,531;0,012;0,0;0,0;0;953,68;0;28.311;29.221;31.633;32.748;26.37;26.515;27.901;28.08
77;13:45:22.550106;9,516;1,0;0,0;0,433;0;1259,901;0;28.331;29.252;31.716;32.856;26.373;26.52;27.915;28.097
78;13:45:23.037574;16,499;1,0;0,0;0,938;0;1788,06;0;28.351;29.282;31.798;32.964;26.376;26.525;27.928;28.114
79;13:45:23.473235;19,199;0,0;0,0;0,866;0;1675,106;0;28.372;29.314;31.883;33.077;26.38;26.53;27.941;28.132
80;13:45:23.898779;18,382;0,0;0,0;0,789;0;1470,611;0;28.392;29.344;31.96;33.179;26.383;26.535;27.954;28.149
81;13:45:24.374094;17,844;0,0;0,0;0,866;0;1373,12;0;28.411;29.373;32.037;33.281;26.386;26.54;27.966;28.165
82;13:45:24.808900;17,245;0,0;0,0;0,722;0;1388,67;0;28.432;29.404;32.12;33.39;26.389;26.545;27.979;28.182
83;13:45:25.216583;16,742;0,0;0,0;0,692;1;1382,828;0;28.45;29.431;32.191;33.483;26.392;26.549;27.991;28.197
84;13:45:25.688578;15,57;0,467;0,0;1,0;1;1318,751;0;28.468;29.458;32.265;33.58;26.395;26.553;28.002;28.213
85;13:45:26.134252;11,955;0,0;0,0;0,0;2;989,666;0;28.488;29.488;32.344;33.687;26.398;26.558;28.015;28.23
86;13:45:26.559965;9,262;0,0;0,0;0,0;2;956,018;0;28.505;29.513;32.414;33.78;26.401;26.562;28.026;28.245
87;13:45:27.030555;6,504;0,0;0,0;0,0;2;934,535;0;28.523;29.538;32.483;33.874;26.404;26.566;28.037;28.26
88;13:45:27.458885;3,879;0,0;0,0;0,0;2;920,666;0;28.542;29.564;32.555;33.971;26.407;26.57;28.049;28.275
89;13:45:27.887565;0,902;0,0;0,0;0,0;2;912,868;0;28.558;29.589;32.621;34.059;26.409;26.574;28.059;28.289
90;13:45:28.369504;0,017;0,0;0,0;0,0;2;907,907;0;28.575;29.613;32.688;34.148;26.412;26.578;28.07;28.304
91;13:45:28.807922;0,009;0,0;0,0;0,0;2;904,669;0;28.593;29.638;32.76;34.242;26.415;26.582;28.082;28.319
92;13:45:29.238019;0,007;0,0;0,0;0,0;2;902,898;0;28.609;29.661;32.824;34.326;26.417;26.586;28.092;28.332
93;13:45:29.710578;0,006;0,0;0,0;0,0;2;901,787;0;28.625;29.683;32.889;34.411;26.42;26.589;28.102;28.346
94;13:45:30.148803;0,007;0,0;0,0;0,0;3;901,059;0;28.642;29.707;32.957;34.502;26.423;26.593;28.113;28.36
95;13:45:30.574823;0,084;1,0;0,0;0,042;4;1849,228;0;28.657;29.727;33.018;34.583;26.425;26.596;28.123;28.373
96;13:45:31.057240;1,39;1,0;0,0;0,483;4;8122,42;0;28.672;29.748;33.08;34.665;26.427;26.6;28.133;28.386
97;13:45:31.480129;7,626;0,0;0,0;0,0;4;977,788;0;28.687;29.77;33.144;34.751;26.43;26.603;28.143;28.4
98;13:45:31.924489;7,153;0,0;0,0;0,0;4;947,798;0;28.701;29.79;33.205;34.832;26.432;26.606;28.153;28.413
99;13:45:32.417496;5,253;0,0;0,0;0,0;4;928,793;0;28.716;29.811;33.267;34.915;26.435;26.61;28.163;28.426
100;13:45:32.852492;3,275;0,0;0,0;0,0;4;917,059;0;28.731;29.833;33.332;34.998;26.437;26.613;28.173;28.44
101;13:45:33.283232;1,453;0,0;0,0;0,0;4;910,622;0;28.745;29.853;33.389;35.074;26.439;26.616;28.182;28.452
102;13:45:33.773379;0,027;0,0;0,0;0,0;4;906,462;0;28.759;29.873;33.448;35.153;26.441;26.62;28.192;28.464
103;13:45:34.219251;0,009;0,0;0,0;0,0;4;903,791;0;28.774;29.895;33.51;35.237;26.444;26.623;28.202;28.478
104;13:45:34.646148;0,007;0,0;0,0;0,0;4;902,361;0;28.786;29.914;33.565;35.31;26.446;26.626;28.21;28.49
105;13:45:35.120888;0,007;0,0;0,0;0,0;4;901,455;0;28.799;29.933;33.62;35.382;26.448;26.629;28.219;28.501
106;13:45:35.556797;0,006;0,0;0,0;0,0;3;900,868;0;28.811;29.953;33.677;35.458;26.45;26.632;28.228;28.513
107;13:45:35.979646;0,005;0,0;0,0;0,0;3;900,542;0;28.823;29.97;33.728;35.524;26.452;26.635;28.237;28.524
108;13:45:36.461059;0,005;0,0;0,0;0,0;2;900,331;0;28.834;29.989;33.782;35.591;26.453;26.638;28.245;28.535
109;13:45:36.892142;0,004;0,0;0,0;0,0;2;900,197;0;28.846;30.008;33.836;35.662;26.455;26.641;28.254;28.546
110;13:45:37.322479;0,005;0,0;0,0;0,0;2;900,123;0;28.856;30.025;33.885;35.727;26.457;26.644;28.262;28.556
111;13:45:37.810445;0,029;0,0;0,0;0,0;2;900,075;0;28.866;30.043;33.934;35.795;26.459;26.647;28.27;28.567
112;13:45:38.257907;0,005;0,0;0,0;0,0;1;900,044;0;28.877;30.063;33.988;35.867;26.46;26.65;28.278;28.579
113;13:45:38.686531;0,032;0,0;0,0;0,0;1;900,027;0;28.887;30.08;34.034;35.929;26.462;26.653;28.285;28.589
114;13:45:39.161624;0,004;0,0;0,0;0,0;1;900,017;0;28.896;30.098;34.081;35.991;26.463;26.656;28.293;28.599
115;13:45:39.612898;0,017;1,0;0,0;1,0;1;1440,727;0;28.907;30.118;34.132;36.058;26.465;26.659;28.301;28.609
116;13:45:40.050981;4,523;1,0;0,0;1,0;0;8235,39;0;28.917;30.135;34.179;36.121;26.467;26.662;28.309;28.619
117;13:45:40.529193;11,276;0,0;0,0;1,0;0;3778,068;0;28.926;30.152;34.242;36.201;26.468;26.664;28.319;28.632
118;13:45:40.954787;13,926;0,0;0,0;0,316;0;1175,088;0;28.936;30.168;34.317;36.292;26.47;26.667;28.331;28.647
119;13:45:41.382494;12,679;0,0;0,0;0,131;0;1077,598;0;28.945;30.184;34.383;36.374;26.471;26.669;28.341;28.66
120;13:45:41.855616;9,852;0,0;0,0;0,0;0;979,774;0;28.954;30.198;34.451;36.457;26.473;26.672;28.352;28.673
121;13:45:42.288644;7,156;0,0;0,0;0,0;0;947,579;0;28.964;30.213;34.52;36.544;26.474;26.674;28.363;28.687
122;13:45:42.720821;4,707;0,0;0,0;0,0;0;929,528;0;28.972;30.228;34.583;36.623;26.476;26.676;28.373;28.7
123;13:45:43.202239;1,785;0,0;0,0;0,0;0;918,144;0;28.981;30.242;34.648;36.702;26.477;26.679;28.384;28.712
124;13:45:43.651952;0,025;0,0;0,0;0,0;0;910,573;0;28.991;30.257;34.719;36.788;26.479;26.681;28.395;28.726
125;13:45:44.073628;0,014;0,29;0,0;1,0;1;913,218;0;29.0;30.269;34.78;36.862;26.48;26.683;28.405;28.738
126;13:45:44.564379;0,021;0,239;0,0;1,0;1;5790,56;0;29.009;30.282;34.844;36.94;26.481;26.685;28.415;28.75
127;13:45:44.994006;0,012;0,0;0,0;0,0;1;3848,804;0;29.018;30.294;34.907;37.02;26.483;26.687;28.425;28.763
128;13:45:45.428677;0,006;0,0;0,0;0,0;1;2736,127;0;29.027;30.306;34.963;37.092;26.484;26.689;28.434;28.775
129;13:45:45.906277;0,006;0,0;0,0;0,024;0;2021,535;0;29.035;30.317;35.021;37.166;26.486;26.691;28.443;28.787
130;13:45:46.341242;0,005;0,0;0,0;0,0;1;1013,637;0;29.045;30.328;35.082;37.243;26.487;26.692;28.453;28.799
131;13:45:46.760781;0,003;0,0;0,0;0,0;1;971,465;0;29.053;30.338;35.135;37.309;26.488;26.694;28.462;28.809
132;13:45:47.234576;0,005;0,0;0,0;0,0;2;944,059;0;29.062;30.347;35.19;37.377;26.49;26.696;28.47;28.82
133;13:45:47.674225;0,005;0,0;0,0;0,0;2;926,018;0;29.071;30.357;35.249;37.449;26.491;26.697;28.48;28.832
134;13:45:48.106904;1,186;0,576;0,0;0,261;2;1155,159;0;29.079;30.366;35.303;37.513;26.493;26.699;28.489;28.842
135;13:45:48.588014;0,151;1,0;0,0;0,048;3;1961,006;0;29.088;30.376;35.358;37.579;26.494;26.7;28.497;28.853
136;13:45:49.036537;3,561;0,0;0,0;0,531;3;3229,215;0;29.098;30.386;35.417;37.648;26.496;26.702;28.507;28.864
137;13:45:49.474715;4,756;0,0;0,0;0,0;3;907,917;0;29.106;30.396;35.469;37.708;26.497;26.703;28.515;28.873
138;13:45:49.960138;4,657;0,961;0,0;0,021;4;1409,101;0;29.114;30.405;35.523;37.771;26.498;26.705;28.524;28.883
139;13:45:50.399161;6,687;0,137;0,0;0,498;4;4500,567;0;29.123;30.415;35.577;37.837;26.5;26.706;28.532;28.894
140;13:45:50.854510;7,978;0,0;0,0;0,0;4;952,52;0;29.132;30.424;35.626;37.899;26.501;26.708;28.54;28.904
141;13:45:51.348406;7,541;0,0;0,0;0,0;5;918,065;0;29.14;30.433;35.676;37.959;26.502;26.709;28.548;28.913
142;13:45:51.786511;7,085;0,0;0,0;0,0;5;910,633;0;29.149;30.442;35.726;38.021;26.504;26.711;28.556;28.923
143;13:45:52.221133;6,652;0,0;0,0;0,0;5;906,577;0;29.156;30.45;35.771;38.076;26.505;26.712;28.563;28.932
144;13:45:52.704835;6,019;0,0;0,0;0,0;5;904,015;0;29.164;30.458;35.816;38.132;26.506;26.713;28.571;28.941
145;13:45:53.151910;5,373;0,922;0,0;0,0;6;990,076;0;29.172;30.466;35.864;38.191;26.508;26.715;28.578;28.951
146;13:45:53.566870;5,671;1,0;0,0;0,414;6;7979,536;0;29.179;30.473;35.906;38.241;26.509;26.716;28.585;28.959
147;13:45:54.029113;9,323;1,0;0,0;0,84;6;4335,77;0;29.187;30.48;35.949;38.292;26.51;26.717;28.592;28.967
148;13:45:54.436377;11,024;1,0;0,0;0,345;6;8202,972;0;29.194;30.488;35.993;38.345;26.511;26.718;28.599;28.975
149;13:45:54.838333;12,838;0,0;0,0;0,0;6;948,747;0;29.2;30.495;36.033;38.393;26.512;26.719;28.605;28.983
150;13:45:55.298408;12,661;0,0;0,0;0,0;6;930,454;0;29.208;30.502;36.075;38.443;26.513;26.72;28.612;28.991
151;13:45:55.718653;12,455;0,0;0,0;0,0;6;918,528;0;29.215;30.51;36.118;38.495;26.514;26.722;28.619;28.999
152;13:45:56.121263;12,276;0,0;0,0;0,0;7;900,799;0;29.222;30.517;36.155;38.542;26.515;26.723;28.625;29.007
153;13:45:56.571688;12,089;0,0;0,0;0,0;7;900,504;0;29.228;30.524;36.192;38.59;26.517;26.724;28.631;29.014
154;13:45:56.984238;11,889;0,0;0,0;0,0;7;900,307;0;29.235;30.532;36.23;38.641;26.518;26.725;28.637;29.022
155;13:45:57.402207;11,711;0,0;0,0;0,0;7;900,195;0;29.241;30.539;36.264;38.684;26.519;26.726;28.642;29.029
156;13:45:57.854092;11,529;0,0;0,0;0,0;6;919,397;0;29.248;30.546;36.299;38.728;26.52;26.727;28.648;29.036
157;13:45:58.266628;11,351;0,0;0,0;0,177;1;900,437;0;29.255;30.554;36.335;38.773;26.521;26.729;28.654;29.044
158;13:45:58.668894;11,193;0,0;0,0;0,066;1;901,312;0;29.261;30.561;36.367;38.813;26.522;26.73;28.659;29.05
159;13:45:59.136460;11,028;0,0;0,0;0,0;3;900,649;0;29.267;30.568;36.401;38.855;26.523;26.731;28.664;29.057
160;13:45:59.553560;10,845;0,0;0,0;0,039;1;900,394;0;29.274;30.576;36.437;38.897;26.524;26.732;28.67;29.064
161;13:45:59.962380;10,666;0,0;0,0;0,0;2;913,444;0;29.281;30.583;36.469;38.934;26.525;26.733;28.675;29.07
162;13:46:00.430562;10,489;0,0;0,0;0,0;2;908,316;0;29.287;30.59;36.503;38.974;26.526;26.734;28.68;29.076
163;13:46:00.869669;10,283;0,09;0,0;0,12;1;904,943;0;29.294;30.597;36.54;39.017;26.527;26.736;28.686;29.083
164;13:46:01.283293;11,341;1,0;0,0;0,33;3;7267,489;0;29.3;30.604;36.573;39.055;26.528;26.737;28.692;29.089
165;13:46:01.753583;19,395;1,0;0,0;0,759;3;6564,89;0;29.307;30.611;36.606;39.092;26.529;26.738;28.697;29.095
166;13:46:02.167806;24,689;0,0;0,0;1,0;3;1658,831;0;29.313;30.617;36.647;39.142;26.53;26.739;28.703;29.103
167;13:46:02.574490;23,972;0,0;0,0;1,0;3;1608,601;0;29.319;30.623;36.679;39.181;26.531;26.74;28.709;29.109
168;13:46:03.023256;23,254;0,0;0,0;1,0;3;1563,978;0;29.325;30.629;36.713;39.22;26.532;26.741;28.714;29.115
169;13:46:03.424259;21,795;0,0;0,0;1,0;3;1464,151;0;29.332;30.635;36.748;39.26;26.533;26.742;28.72;29.122
170;13:46:03.830743;20,414;0,0;0,0;1,0;3;1367,602;0;29.338;30.64;36.78;39.297;26.534;26.742;28.725;29.128
171;13:46:04.311855;24,216;0,0;0,0;1,0;3;1593,386;0;29.344;30.646;36.815;39.337;26.535;26.743;28.73;29.134
172;13:46:04.759417;23,374;0,0;0,0;1,0;3;1570,302;0;29.351;30.653;36.854;39.381;26.536;26.745;28.737;29.141
173;13:46:05.195436;22,871;0,0;0,0;1,0;3;1537,728;0;29.358;30.659;36.888;39.42;26.537;26.745;28.742;29.147
174;13:46:05.670934;27,673;1,0;0,0;1,0;3;1927,809;0;29.364;30.665;36.923;39.459;26.538;26.746;28.748;29.153
175;13:46:06.087388;33,08;0,0;0,0;1,0;3;2197,473;0;29.37;30.671;36.958;39.499;26.539;26.747;28.753;29.16
176;13:46:06.499236;32,098;0,0;0,0;1,0;3;2164,965;0;29.376;30.677;36.99;39.536;26.54;26.748;28.758;29.166
177;13:46:06.964116;31,7;0,0;0,0;1,0;3;2127,068;0;29.382;30.684;37.023;39.573;26.541;26.749;28.764;29.172
178;13:46:07.391572;37,61;1,0;0,0;1,0;3;2617,265;0;29.389;30.69;37.059;39.612;26.542;26.75;28.769;29.178
179;13:46:07.800623;40,277;0,0;0,0;1,0;3;2701,806;0;29.394;30.696;37.091;39.648;26.543;26.751;28.775;29.184
180;13:46:08.272329;42,601;1,0;0,0;1,0;3;2967,32;0;29.401;30.703;37.126;39.684;26.544;26.752;28.78;29.189
181;13:46:08.705553;44,531;0,0;0,0;1,0;3;2986,126;0;29.407;30.71;37.164;39.724;26.545;26.754;28.786;29.196
182;13:46:09.127362;49,423;1,0;0,0;1,0;3;3441,49;0;29.413;30.716;37.2;39.762;26.546;26.755;28.792;29.202
183;13:46:09.601252;52,391;0,0;0,0;1,0;3;3510,28;0;29.42;30.722;37.239;39.802;26.547;26.756;28.798;29.208
184;13:46:10.024524;51,173;0,0;0,0;1,0;3;3432,002;0;29.427;30.729;37.277;39.843;26.548;26.757;28.804;29.215
185;13:46:10.441419;49,488;0,0;0,0;1,0;3;3312,645;0;29.443;30.736;37.318;39.876;26.551;26.758;28.811;29.22
186;13:46:10.912999;48,814;1,0;0,0;1,0;3;3440,58;0;29.452;30.742;37.355;39.911;26.552;26.759;28.817;29.226
187;13:46:11.330763;56,195;1,0;0,0;1,0;3;3900,802;0;29.459;30.749;37.398;39.955;26.554;26.76;28.824;29.233
188;13:46:11.749901;63,001;0,494;0,0;1,0;3;4243,732;0;29.466;30.756;37.442;40.0;26.555;26.761;28.831;29.24
189;13:46:12.202359;62,559;0,0;0,0;1,0;1;3598,375;0;29.477;30.768;37.482;40.041;26.556;26.763;28.837;29.247
190;13:46:12.615156;64,922;1,0;0,0;1,0;4;3222,329;0;29.487;30.779;37.527;40.087;26.558;26.765;28.844;29.254
191;13:46:13.017834;69,202;1,0;0,0;1,0;4;3461,2;0;29.497;30.786;37.573;40.131;26.56;26.766;28.852;29.261
192;13:46:13.468620;71,622;1,0;0,0;1,0;4;3657,836;0;29.533;30.793;37.636;40.164;26.565;26.767;28.862;29.266
193;13:46:13.890756;70,086;1,0;0,0;1,0;4;3541,571;0;29.592;30.803;37.703;40.2;26.575;26.768;28.873;29.272
194;13:46:14.297271;74,814;1,0;0,0;1,0;4;3712,487;0;29.618;30.815;37.756;40.248;26.579;26.77;28.881;29.28
195;13:46:14.754591;79,703;1,0;0,0;1,0;4;3951,413;0;29.64;30.832;37.808;40.302;26.582;26.773;28.889;29.288
196;13:46:15.167896;85,003;1,0;0,0;1,0;4;4223,725;0;29.667;30.854;37.868;40.363;26.587;26.777;28.899;29.298
197;13:46:15.564272;88,874;1,0;0,0;1,0;4;4509,769;0;29.722;30.865;37.938;40.405;26.595;26.778;28.91;29.305
198;13:46:16.024196;94,137;1,0;0,0;1,0;4;4682,317;0;29.776;30.878;38.014;40.455;26.604;26.781;28.922;29.313
199;13:46:16.444005;100,305;1,0;0,0;1,0;4;4994,989;0;29.816;30.909;38.087;40.527;26.61;26.786;28.934;29.324
200;13:46:16.843239;105,081;0,0;0,0;1,0;4;5067,121;0;29.851;30.942;38.155;40.593;26.616;26.791;28.945;29.335
201;13:46:17.300216;103,478;0,0;0,0;1,0;4;4991,732;0;29.904;30.992;38.219;40.655;26.625;26.799;28.955;29.345
202;13:46:17.719572;101,747;0,0;0,0;1,0;4;4912,173;0;29.96;31.045;38.286;40.72;26.634;26.807;28.966;29.355
203;13:46:18.138329;100,206;0,298;0,0;1,0;4;4859,477;0;30.01;31.091;38.348;40.78;26.642;26.815;28.976;29.365
204;13:46:18.613172;96,266;0,0;0,0;1,0;4;4622,27;0;30.106;31.106;38.435;40.818;26.657;26.817;28.99;29.371
